customer_id,customer_name,email,city,state,region,signup_date,loyalty_tier,household_size,active_flag,customer_hash
CUST00000407,Alex Brown 407,customer407@example.com,Houston,TX,South,,Gold,3.0,True,c8916ef26b15faabdfb7
CUST00000408,Alex Smith 408,customer408@example.com,Dallas,TX,South,2022-07-05,Gold,3.0,True,74915936a7a1c85057fe
CUST00000409,Casey Lee 409,customer409@example.com,Buffalo,NY,Northeast,2022-01-11,Unknown,6.0,False,1fcaba2d675920aa4373
CUST00000410,Casey Kim 410,customer410@example.com,Aurora,CO,West,2024-03-27,Silver,3.0,True,fc2939702db60ed26cb2
CUST00000411,Casey Smith 411,customer411@example.com,Austin,TX,South,,Plus,4.0,True,d5f8c8bca0858584e215
CUST00000412,Riley Lee 412,customer412@example.com,Atlanta,GA,South,2025-11-21,Gold,5.0,True,145bfb0eec7e0790401c
CUST00000413,Morgan Brown 413,customer413@example.com,Albany,NY,Northeast,2022-05-22,Unknown,,False,dbfcea2dcd9f3ca7944c
CUST00000414,Casey Patel 414,customer414@example.com,Denver,CO,West,2023-08-22,Basic,1.0,True,599757aefb225756ef2e
CUST00000415,Alex Lee 415,customer415@example.com,Seattle,WA,West,2020-06-27,Silver,4.0,False,02855adc23096037fcd6
CUST00000416,Jordan Brown 416,customer416@example.com,Atlanta,GA,South,2020-01-28,Plus,5.0,True,bed10f2bb5195a7bc397
CUST00000417,Morgan Brown 417,customer417@example.com,Sacramento,CA,West,2025-05-28,Gold,5.0,True,007bd1241712bd6d123b
CUST00000418,Riley Smith 418,customer418@example.com,Seattle,WA,West,2020-09-24,Unknown,6.0,True,d79e72268db8aa1ebdd7
CUST00000419,Casey Lee 419,customer419@example.com,Orlando,FL,South,2024-07-26,Unknown,3.0,True,937b85e5764871a01635
CUST00000420,Riley Patel 420,customer420@example.com,Chicago,IL,Midwest,,Plus,4.0,True,cdb55091e70cd977f475
CUST00000421,Casey Garcia 421,customer421@example.com,Seattle,WA,West,2020-11-13,Plus,4.0,True,4dec1b41959af988c488
CUST00000422,Morgan Kim 422,customer422@example.com,Buffalo,NY,Northeast,,Gold,,True,5559611a4edbf8e93e76
CUST00000423,Jordan Smith 423,customer423@example.com,Albany,NY,Northeast,2021-09-23,Silver,2.0,True,d4e48fa23fc776eb5114
CUST00000424,Alex Lee 424,customer424@example.com,Atlanta,GA,South,2024-06-07,Unknown,2.0,True,8327703d1fd69d56ae09
CUST00000425,Taylor Smith 425,customer425@example.com,Seattle,WA,West,2023-07-10,Gold,2.0,False,d37a72d289775b333bcc
CUST00000426,Casey Garcia 426,customer426@example.com,Peoria,IL,Midwest,,Unknown,,True,51cc62d2e4e9d94a11fa
CUST00000427,Riley Lee 427,customer427@example.com,Los Angeles,CA,West,2023-12-25,Gold,4.0,True,7336f45b987547869fbf
CUST00000428,Riley Kim 428,customer428@example.com,Savannah,GA,South,2024-08-24,Basic,4.0,True,b393b6e154997bca5885
CUST00000429,Jordan Garcia 429,customer429@example.com,Los Angeles,CA,West,2020-11-17,Gold,4.0,False,e3d9e8a79ec91bc5449c
CUST00000430,Casey Patel 430,customer430@example.com,Peoria,IL,Midwest,,Gold,2.0,True,f65c6e7094bad324f18e
CUST00000431,Jordan Patel 431,customer431@example.com,Peoria,IL,Midwest,,Plus,,True,a05833fb56e5abfd67cd
CUST00000432,Alex Kim 432,customer432@example.com,Los Angeles,CA,West,2021-11-02,Unknown,1.0,True,c191116093f1edb6261e
CUST00000433,Riley Brown 433,customer433@example.com,Savannah,GA,South,2021-08-17,Plus,4.0,True,0d738139f8f18dcc9d86
CUST00000434,Riley Garcia 434,customer434@example.com,Tacoma,WA,West,2023-11-16,Silver,5.0,True,27f053c825c6da0d3852
CUST00000435,Alex Patel 435,customer435@example.com,Peoria,IL,Midwest,,Gold,5.0,False,9946370c6aa1610d78eb
CUST00000436,Alex Brown 436,customer436@example.com,Austin,TX,South,2024-09-12,Gold,6.0,True,2a8833252a8dfcb4447d
CUST00000437,Casey Kim 437,customer437@example.com,Savannah,GA,South,,Gold,6.0,True,cda4dc3d823f6e59d608
CUST00000438,Morgan Garcia 438,customer438@example.com,Orlando,FL,South,2022-02-23,Gold,,True,df578025c01e08874221
CUST00000439,Alex Smith 439,customer439@example.com,Dallas,TX,South,2022-05-29,Basic,1.0,False,1ffa6efd2d0a4abdc769
CUST00000440,Morgan Kim 440,customer440@example.com,Chicago,IL,Midwest,2023-04-16,Silver,4.0,True,e2f5708cc2432044fe3e
CUST00000441,Riley Garcia 441,customer441@example.com,Seattle,WA,West,2021-05-13,Basic,5.0,True,fe99747fa37c03f85617
CUST00000442,Jordan Patel 442,customer442@example.com,Dallas,TX,South,,Basic,5.0,True,17147144cd36209cda16
CUST00000443,Riley Garcia 443,customer443@example.com,Chicago,IL,Midwest,2021-03-04,Plus,6.0,True,3546eb533a98b1c8cd2c
CUST00000444,Alex Patel 444,customer444@example.com,Tacoma,WA,West,2024-07-01,Basic,6.0,True,20e4da8e61a15c388bf8
CUST00000445,Morgan Patel 445,customer445@example.com,Savannah,GA,South,2023-05-26,Gold,6.0,True,59f02c1719edbd277701
CUST00000446,Alex Brown 446,customer446@example.com,Atlanta,GA,South,2021-07-16,Plus,3.0,True,7226e22239f0423c3c97
CUST00000447,Jordan Kim 447,customer447@example.com,Chicago,IL,Midwest,,Silver,5.0,True,a5df1783264104905318
CUST00000448,Casey Garcia 448,customer448@example.com,Denver,CO,West,,Silver,4.0,True,4a493bf99be32106a6ee
CUST00000449,Jordan Patel 449,customer449@example.com,Dallas,TX,South,2024-12-02,Unknown,5.0,False,e5748e8af94e207ba356
CUST00000450,Jordan Kim 450,customer450@example.com,Peoria,IL,Midwest,2023-08-29,Gold,6.0,True,c4d60c0d3ff79e0334fe
CUST00000451,Taylor Kim 451,customer451@example.com,Tacoma,WA,West,,Gold,6.0,True,1b2ec9a8f5e70bcf8e8f
CUST00000452,Taylor Kim 452,customer452@example.com,Los Angeles,CA,West,,Basic,6.0,True,e6ce03a5ea99fd5b7e84
CUST00000453,Morgan Garcia 453,customer453@example.com,Chicago,IL,Midwest,2026-01-11,Basic,5.0,True,20c5ecd2fa4d1d132c0d
CUST00000454,Alex Smith 454,customer454@example.com,Denver,CO,West,,Basic,,True,3624579cb06d6e51e43a
CUST00000455,Riley Garcia 455,customer455@example.com,Orlando,FL,South,2025-03-28,Plus,,True,7b9470dfcdbaffc13e7a
CUST00000456,Taylor Lee 456,customer456@example.com,Miami,FL,South,2021-07-20,Gold,,True,4837bd597ac0a93dc06f
CUST00000457,Casey Patel 457,customer457@example.com,Chicago,IL,Midwest,,Gold,,True,09f916ed63c1f8fa233b
CUST00000458,Casey Garcia 458,customer458@example.com,Sacramento,CA,West,,Silver,,True,2561f440e5984f1f9372
CUST00000459,Riley Kim 459,customer459@example.com,Peoria,IL,Midwest,2023-04-26,Basic,,True,1d4e9d28c3642189e586
CUST00000460,Morgan Garcia 460,customer460@example.com,Houston,TX,South,2022-02-23,Unknown,3.0,True,911d0e4331ae6e77c1ba
CUST00000461,Taylor Garcia 461,customer461@example.com,Sacramento,CA,West,2022-03-27,Silver,,True,e7ccb8c4dc46ff64f460
CUST00000462,Jordan Kim 462,customer462@example.com,Austin,TX,South,2024-05-28,Gold,6.0,True,bb5cd46401a1502fd4c8
CUST00000463,Taylor Lee 463,customer463@example.com,Atlanta,GA,South,2023-01-06,Basic,,True,eb9e7dabba07d1a3c6e6
CUST00000464,Jordan Smith 464,customer464@example.com,Atlanta,GA,South,,Unknown,5.0,True,a9272a29c0f4eef57576
CUST00000465,Morgan Garcia 465,customer465@example.com,Peoria,IL,Midwest,,Gold,,True,1ee8b5af931387ea1992
CUST00000466,Riley Lee 466,customer466@example.com,Atlanta,GA,South,2025-02-26,Plus,5.0,True,1a7bbf26e1dfd4b3528c
CUST00000467,Casey Kim 467,customer467@example.com,Albany,NY,Northeast,,Basic,4.0,False,ea2347bd9aae54874a72
CUST00000468,Casey Kim 468,customer468@example.com,Tacoma,WA,West,2024-06-01,Silver,6.0,False,42cee5beaa299ab21ebe
CUST00000469,Alex Patel 469,customer469@example.com,Tacoma,WA,West,,Unknown,,False,4e7c166e0ca8bd7a8e88
CUST00000470,Alex Lee 470,customer470@example.com,Peoria,IL,Midwest,2024-04-10,Plus,,True,24f33b1d90afed22ff1e
CUST00000471,Casey Brown 471,customer471@example.com,Denver,CO,West,,Unknown,4.0,True,70e121e45b6702b280f7
CUST00000472,Casey Brown 472,customer472@example.com,Dallas,TX,South,2023-11-12,Silver,5.0,True,f506e415005cb96d6370
CUST00000473,Casey Smith 473,customer473@example.com,Orlando,FL,South,,Gold,5.0,False,349df979c0d0ed6c0add
CUST00000474,Casey Garcia 474,customer474@example.com,Dallas,TX,South,2025-01-29,Unknown,3.0,False,c6f408c83f8028676312
CUST00000475,Casey Patel 475,customer475@example.com,Chicago,IL,Midwest,2021-01-22,Basic,,True,7d93d1b5c5ce432ca1ea
CUST00000476,Jordan Garcia 476,customer476@example.com,Albany,NY,Northeast,,Gold,1.0,True,d81cffb43bb719988d23
CUST00000477,Riley Brown 477,customer477@example.com,Aurora,CO,West,,Basic,5.0,True,387f97557efee1debde6
CUST00000478,Jordan Lee 478,customer478@example.com,Orlando,FL,South,2025-11-28,Unknown,,True,84271c5b60c1a5a1d3b8
CUST00000479,Jordan Lee 479,customer479@example.com,Albany,NY,Northeast,,Gold,,False,e20dd77d4aa99d55a01c
CUST00000480,Taylor Garcia 480,customer480@example.com,Orlando,FL,South,,Gold,5.0,True,ea215ee9e61af68249fd
CUST00000481,Alex Kim 481,customer481@example.com,Aurora,CO,West,,Unknown,6.0,True,0ead916b0aa2bb495b48
CUST00000482,Jordan Kim 482,customer482@example.com,Albany,NY,Northeast,,Unknown,6.0,True,9d0070f6bb0a7dcd91e4
CUST00000483,Jordan Kim 483,customer483@example.com,Miami,FL,South,2023-01-14,Basic,6.0,True,70164a1d0a8464fb3ca8
CUST00000484,Riley Kim 484,customer484@example.com,Austin,TX,South,2025-03-27,Silver,1.0,True,4e913c3abf6bde58bd73
CUST00000485,Casey Garcia 485,customer485@example.com,Seattle,WA,West,2023-07-02,Unknown,4.0,True,887a81de4bc66c6061e8
CUST00000486,Alex Kim 486,customer486@example.com,Aurora,CO,West,,Silver,3.0,True,fdb89b35ad20a6d36836
CUST00000487,Alex Lee 487,customer487@example.com,Los Angeles,CA,West,,Gold,,True,fc6ec1267440fe5b9273
CUST00000488,Casey Lee 488,customer488@example.com,Peoria,IL,Midwest,,Basic,6.0,True,8696fb202b4fe2e4ebf0
CUST00000489,Alex Patel 489,customer489@example.com,Denver,CO,West,2025-03-10,Plus,4.0,True,38400d95ac27257a6429
CUST00000490,Jordan Brown 490,customer490@example.com,Houston,TX,South,,Plus,6.0,True,a480d41ea5b301f7ac6f
CUST00000491,Casey Smith 491,customer491@example.com,Tacoma,WA,West,,Unknown,6.0,True,4fd7d6bafdf4cf6f90d3
CUST00000492,Jordan Smith 492,customer492@example.com,Los Angeles,CA,West,2021-03-06,Unknown,,True,458993cd80f964057cdc
CUST00000493,Taylor Patel 493,customer493@example.com,Peoria,IL,Midwest,2024-05-29,Gold,6.0,True,16a33fed0bc7fb2ed476
CUST00000494,Riley Kim 494,customer494@example.com,Atlanta,GA,South,2025-04-24,Basic,,True,347374ecd49d866dc2ce
CUST00000495,Jordan Smith 495,customer495@example.com,Denver,CO,West,2020-01-22,Gold,5.0,True,f179c41aeb4d944db891
CUST00000496,Riley Lee 496,customer496@example.com,Sacramento,CA,West,,Plus,,True,9bdf6753e691030f99e0
CUST00000497,Taylor Garcia 497,customer497@example.com,Peoria,IL,Midwest,,Plus,1.0,True,5d8a697680b1a0aa32f9
CUST00000498,Casey Lee 498,customer498@example.com,Savannah,GA,South,2021-04-08,Basic,,True,824c076a6cf7477b24cd
CUST00000499,Taylor Brown 499,customer499@example.com,Austin,TX,South,,Unknown,5.0,True,3efbd95592421d1e2877
CUST00000500,Morgan Brown 500,customer500@example.com,Houston,TX,South,,Unknown,3.0,True,3bd8d9dc3ccb556e489d
CUST00000501,Alex Brown 501,customer501@example.com,Chicago,IL,Midwest,,Gold,4.0,True,d9dc423a25362581be1a
CUST00000502,Riley Garcia 502,customer502@example.com,Orlando,FL,South,2021-01-05,Gold,,False,2ea8bda83cd392fa40eb
CUST00000503,Morgan Lee 503,customer503@example.com,Denver,CO,West,,Gold,6.0,True,d7bd699fb23971f1cd17
CUST00000504,Riley Brown 504,customer504@example.com,Seattle,WA,West,2020-04-14,Unknown,,True,2a09a676003651a78462
CUST00000505,Jordan Garcia 505,unknown@example.com,Dallas,TX,South,2020-08-09,Basic,1.0,False,a201f20da1da9a783c8b
CUST00000506,Casey Smith 506,customer506@example.com,Seattle,WA,West,2023-05-07,Gold,6.0,True,b746c55ab75854723243
CUST00000507,Alex Brown 507,customer507@example.com,Seattle,WA,West,2024-10-05,Basic,1.0,True,28ece203994c1379eaae
CUST00000508,Riley Garcia 508,customer508@example.com,Los Angeles,CA,West,,Plus,5.0,True,f82949fabb86b93c58df
CUST00000509,Taylor Lee 509,customer509@example.com,Dallas,TX,South,2025-11-05,Unknown,2.0,False,9091587c1702a82f99de
CUST00000510,Casey Lee 510,customer510@example.com,Houston,TX,South,2020-03-18,Plus,6.0,False,40931966fc70110965c1
CUST00000511,Morgan Kim 511,customer511@example.com,Miami,FL,South,2024-01-12,Gold,5.0,True,bcc0919927fbd9841ee3
CUST00000512,Alex Kim 512,customer512@example.com,Denver,CO,West,,Unknown,,True,47c4bedcb93a4efd5e70
CUST00000513,Morgan Patel 513,customer513@example.com,Los Angeles,CA,West,,Gold,,True,28a001d23666558446a0
CUST00000514,Morgan Lee 514,customer514@example.com,Peoria,IL,Midwest,,Unknown,,True,1c68d0d963b6d7164ae1
CUST00000515,Casey Lee 515,customer515@example.com,Buffalo,NY,Northeast,2025-11-18,Plus,5.0,True,fff69fa7272520322fed
CUST00000516,Jordan Lee 516,customer516@example.com,Austin,TX,South,2023-10-02,Plus,5.0,True,38cdb5d3b74df2469870
CUST00000517,Jordan Kim 517,customer517@example.com,Aurora,CO,West,,Gold,4.0,True,1fd73b92e0435ffa906d
CUST00000518,Alex Patel 518,customer518@example.com,Miami,FL,South,,Gold,2.0,True,e4c9053dd0682e794ef9
CUST00000519,Taylor Lee 519,customer519@example.com,Peoria,IL,Midwest,,Basic,4.0,True,0af362594d691acb2626
CUST00000520,Taylor Smith 520,customer520@example.com,Austin,TX,South,2026-05-20,Basic,6.0,False,c30592be7a801df948c2
CUST00000521,Morgan Patel 521,customer521@example.com,Denver,CO,West,,Plus,3.0,True,693b7e51d17f8c27cb1a
CUST00000522,Taylor Kim 522,customer522@example.com,Chicago,IL,Midwest,,Basic,3.0,False,d01a2d3324120cb40453
CUST00000523,Jordan Garcia 523,customer523@example.com,Houston,TX,South,2024-06-21,Gold,6.0,False,eab7d8840be8989d7a27
CUST00000524,Jordan Smith 524,customer524@example.com,Houston,TX,South,2024-08-06,Plus,2.0,True,47da7f1aa563af2ad6ee
CUST00000525,Taylor Lee 525,customer525@example.com,Buffalo,NY,Northeast,,Basic,5.0,True,d61f14bd03d9e2db3c64
CUST00000526,Jordan Patel 526,customer526@example.com,Austin,TX,South,2021-02-13,Unknown,5.0,False,12c913796041813db1bf
CUST00000527,Taylor Garcia 527,customer527@example.com,Peoria,IL,Midwest,,Silver,6.0,True,4f97505689222da610b1
CUST00000528,Alex Garcia 528,customer528@example.com,Atlanta,GA,South,,Gold,4.0,True,2fb74c96ac3f83d2afa8
CUST00000529,Taylor Smith 529,customer529@example.com,Dallas,TX,South,2021-11-24,Unknown,5.0,True,ff41fd8e0635157c271d
CUST00000530,Taylor Kim 530,customer530@example.com,Dallas,TX,South,,Plus,3.0,True,bc617afc20a211cdae4b
CUST00000531,Alex Patel 531,customer531@example.com,Denver,CO,West,,Plus,1.0,True,e821d20b201b88de06c6
CUST00000532,Taylor Patel 532,customer532@example.com,Seattle,WA,West,,Basic,,True,ee37a8fe852ecfc5cb13
CUST00000533,Casey Lee 533,customer533@example.com,Albany,NY,Northeast,,Plus,5.0,True,c3c7b5e54e862ba99c50
CUST00000534,Riley Smith 534,customer534@example.com,Buffalo,NY,Northeast,,Plus,2.0,True,db7def0601374e742b80
CUST00000535,Morgan Brown 535,customer535@example.com,Denver,CO,West,,Gold,6.0,False,5208fb57e4d6d9e1d3d2
CUST00000536,Morgan Brown 536,customer536@example.com,Seattle,WA,West,2023-04-02,Plus,4.0,True,102224133b08d5fd2e03
CUST00000537,Morgan Patel 537,customer537@example.com,Seattle,WA,West,2023-05-06,Gold,5.0,True,14d9d3636f96416d9171
CUST00000538,Riley Patel 538,customer538@example.com,Dallas,TX,South,,Basic,2.0,False,41e17618ac82ff6087a3
CUST00000539,Alex Lee 539,customer539@example.com,Albany,NY,Northeast,,Basic,,True,b5cfc728be3a33c9ed18
CUST00000540,Riley Lee 540,customer540@example.com,Miami,FL,South,,Basic,6.0,True,b6173f437ed6dd3bd2f9
CUST00000541,Casey Brown 541,customer541@example.com,Houston,TX,South,2024-08-30,Plus,3.0,True,00f2ea452d5e21a80e0f
CUST00000542,Morgan Brown 542,customer542@example.com,Houston,TX,South,,Basic,2.0,True,619fdbdbd7e2ab2810a1
CUST00000543,Casey Brown 543,customer543@example.com,Atlanta,GA,South,2023-06-01,Basic,5.0,False,c3ed63a2baafed467dfb
CUST00000544,Morgan Brown 544,customer544@example.com,Peoria,IL,Midwest,2020-01-16,Silver,5.0,True,a0b4850feebb1895cdb3
CUST00000545,Morgan Brown 545,customer545@example.com,Sacramento,CA,West,2022-03-31,Unknown,1.0,True,587dbad3aa21b67eddec
CUST00000546,Taylor Garcia 546,customer546@example.com,Tacoma,WA,West,,Basic,1.0,True,9cbfdd238b5a2f2f95fd
CUST00000547,Casey Kim 547,customer547@example.com,Atlanta,GA,South,2024-10-25,Unknown,5.0,True,62a72164e4d8c470b7c7
CUST00000548,Alex Lee 548,customer548@example.com,Orlando,FL,South,2023-03-01,Basic,2.0,True,c2d8232fac1386b9ad0a
CUST00000549,Taylor Lee 549,customer549@example.com,Albany,NY,Northeast,2020-02-18,Basic,1.0,False,06162916ec6234baa3f6
CUST00000550,Morgan Smith 550,customer550@example.com,Albany,NY,Northeast,2022-06-05,Basic,2.0,True,c60ebfc1ea67401773d4
CUST00000551,Riley Brown 551,customer551@example.com,Atlanta,GA,South,2022-07-22,Plus,,True,0d2eb4e8abf1b85855ce
CUST00000552,Jordan Lee 552,customer552@example.com,Peoria,IL,Midwest,2022-11-28,Gold,,True,9560ab8806f943b5266e
CUST00000553,Riley Smith 553,customer553@example.com,Aurora,CO,West,,Silver,6.0,True,012a0d61ed52ff38a897
CUST00000554,Alex Patel 554,customer554@example.com,Houston,TX,South,2023-03-13,Gold,2.0,True,6a8b1052dedeb7b4750f
CUST00000555,Jordan Lee 555,customer555@example.com,Peoria,IL,Midwest,2025-11-25,Gold,1.0,True,16827fa078a8560fa904
CUST00000556,Riley Smith 556,customer556@example.com,Buffalo,NY,Northeast,,Plus,1.0,True,47261285e43c0180d361
CUST00000557,Alex Lee 557,customer557@example.com,Buffalo,NY,Northeast,,Unknown,4.0,True,8e7608f40d6ccd37e2bd
CUST00000558,Taylor Smith 558,customer558@example.com,Dallas,TX,South,,Basic,1.0,True,12362e609618aee885a4
CUST00000559,Jordan Brown 559,customer559@example.com,Buffalo,NY,Northeast,,Plus,3.0,True,70469cfa6dbf099ee58d
CUST00000560,Taylor Kim 560,customer560@example.com,Buffalo,NY,Northeast,2022-01-08,Gold,2.0,True,606d1af266bf60951250
CUST00000561,Alex Lee 561,customer561@example.com,Dallas,TX,South,,Gold,6.0,False,3548694b27e61f26db63
CUST00000562,Jordan Lee 562,customer562@example.com,Miami,FL,South,2026-04-15,Plus,5.0,False,c084c569755d2c68d5a7
CUST00000563,Alex Patel 563,customer563@example.com,Atlanta,GA,South,2023-02-21,Unknown,,True,ffbaf3894bd448483fdd
CUST00000564,Casey Brown 564,customer564@example.com,Aurora,CO,West,,Silver,3.0,True,646ecda6f4f15aa203f4
CUST00000565,Jordan Smith 565,customer565@example.com,Sacramento,CA,West,2022-08-08,Gold,6.0,True,ef688835552dea84f227
CUST00000566,Morgan Lee 566,customer566@example.com,Savannah,GA,South,,Silver,,True,bb3c088a58e4a1b9b446
CUST00000567,Taylor Garcia 567,customer567@example.com,Austin,TX,South,2022-08-23,Gold,5.0,True,7f49e67400560045dc5c
CUST00000568,Jordan Brown 568,customer568@example.com,Buffalo,NY,Northeast,2023-02-02,Silver,5.0,True,3d1bbd1c57c370ffc62e
CUST00000569,Jordan Kim 569,customer569@example.com,Seattle,WA,West,2020-10-27,Unknown,1.0,True,b9db96eb64e07de759dc
CUST00000570,Taylor Brown 570,customer570@example.com,Aurora,CO,West,2021-10-26,Basic,,True,ee0d7ba807f935941460
CUST00000571,Taylor Kim 571,customer571@example.com,Austin,TX,South,2020-06-01,Gold,1.0,True,5a02ea01d6d8dc4d1ad4
CUST00000572,Taylor Kim 572,customer572@example.com,Chicago,IL,Midwest,,Gold,2.0,True,06528ea64ddf084cd9fa
CUST00000573,Riley Kim 573,customer573@example.com,Sacramento,CA,West,,Basic,,True,50a9fefac3e9f7f408b8
CUST00000574,Alex Smith 574,customer574@example.com,Tacoma,WA,West,,Silver,,True,4643c8ad0b6a1e292d9a
CUST00000575,Casey Patel 575,customer575@example.com,Buffalo,NY,Northeast,,Gold,,True,5f3c0a26a160ea715c34
CUST00000576,Casey Garcia 576,customer576@example.com,Tacoma,WA,West,2023-10-18,Silver,2.0,True,50210818bda43a5d532a
CUST00000577,Morgan Garcia 577,customer577@example.com,Albany,NY,Northeast,2023-03-22,Gold,1.0,False,0e77cc7fa8c259efe51e
CUST00000578,Taylor Lee 578,customer578@example.com,Aurora,CO,West,,Gold,6.0,True,7ad60b66212546922821
CUST00000579,Riley Smith 579,customer579@example.com,Houston,TX,South,,Silver,5.0,False,c187defe3a8a9f4fa8bd
CUST00000580,Casey Lee 580,customer580@example.com,Houston,TX,South,,Plus,1.0,True,fd01c0d3e5c9b44eb80f
CUST00000581,Jordan Brown 581,customer581@example.com,Austin,TX,South,2024-06-03,Gold,5.0,True,9118374ecf7ad9acf52c
CUST00000582,Alex Garcia 582,customer582@example.com,Aurora,CO,West,2024-07-03,Plus,,True,b888a71d393eb5b5e3fa
CUST00000583,Casey Kim 583,customer583@example.com,Orlando,FL,South,,Basic,,True,335a4eada6b8a818aba5
CUST00000584,Jordan Smith 584,customer584@example.com,Miami,FL,South,2022-09-26,Gold,,True,b93d1e318dd18f26d2f6
CUST00000585,Morgan Garcia 585,customer585@example.com,Sacramento,CA,West,2025-04-09,Gold,6.0,False,c3e4d49b07c669d6b0d9
CUST00000586,Jordan Lee 586,customer586@example.com,Peoria,IL,Midwest,,Silver,6.0,True,799825f96c62f666d5bf
CUST00000587,Casey Lee 587,customer587@example.com,Dallas,TX,South,,Unknown,,True,918187de05217b6f964f
CUST00000588,Taylor Smith 588,customer588@example.com,Miami,FL,South,2021-11-30,Basic,1.0,False,7c617a0626e3392b0f06
CUST00000589,Taylor Patel 589,customer589@example.com,Albany,NY,Northeast,2020-05-12,Silver,1.0,True,bb1b77adf3b68b7c2901
CUST00000590,Taylor Kim 590,customer590@example.com,Peoria,IL,Midwest,2021-03-22,Silver,,False,5d4bb7a3fda0cd6444f9
CUST00000591,Jordan Patel 591,customer591@example.com,Houston,TX,South,,Basic,2.0,True,8fa67e927b7e1d57a268
CUST00000592,Alex Brown 592,customer592@example.com,Chicago,IL,Midwest,,Unknown,2.0,False,b1a0d455b6b342465481
CUST00000593,Casey Garcia 593,customer593@example.com,Peoria,IL,Midwest,2022-11-29,Plus,4.0,True,85125663ff7e1b258fdc
CUST00000594,Jordan Garcia 594,customer594@example.com,Denver,CO,West,,Unknown,2.0,False,7d879eb2b92d50bb6195
CUST00000595,Morgan Smith 595,customer595@example.com,Chicago,IL,Midwest,,Unknown,,True,f1135d61acc331892082
CUST00000596,Morgan Brown 596,customer596@example.com,Albany,NY,Northeast,,Unknown,,False,fbdcecc731da64ad8d67
CUST00000597,Morgan Brown 597,customer597@example.com,Seattle,WA,West,,Gold,6.0,False,5df719d7857b77a56621
CUST00000598,Jordan Kim 598,customer598@example.com,Austin,TX,South,2022-08-17,Unknown,,True,4baa3ea93f75851145d2
CUST00000599,Riley Patel 599,customer599@example.com,Dallas,TX,South,2022-05-12,Silver,2.0,False,0dbda851a57140e61469
CUST00000600,Casey Lee 600,customer600@example.com,Orlando,FL,South,,Basic,1.0,True,99ed55aa65a41e37fced
CUST00000601,Alex Smith 601,customer601@example.com,Savannah,GA,South,,Gold,2.0,True,20a7ddbd6751a805cab6
CUST00000602,Morgan Kim 602,customer602@example.com,Tacoma,WA,West,,Basic,5.0,False,8634b0b3636be2733155
CUST00000603,Morgan Lee 603,customer603@example.com,Chicago,IL,Midwest,,Gold,5.0,False,831ac831583b247d3720
CUST00000604,Jordan Patel 604,customer604@example.com,Denver,CO,West,,Silver,,True,feabd6476e2d2008d5f8
CUST00000605,Riley Lee 605,customer605@example.com,Denver,CO,West,,Unknown,3.0,True,2a8f8f13c4ed1f282611
CUST00000606,Riley Smith 606,customer606@example.com,Miami,FL,South,,Gold,5.0,True,03ed9e0a698f92a3c03f
CUST00000607,Jordan Lee 607,customer607@example.com,Albany,NY,Northeast,2022-01-25,Basic,6.0,True,f2200faa9a3fbc913f6f
CUST00000608,Morgan Garcia 608,customer608@example.com,Sacramento,CA,West,2021-03-18,Basic,,True,90ecd1d58a01c91b9fd6
CUST00000609,Jordan Patel 609,customer609@example.com,Chicago,IL,Midwest,2020-04-05,Silver,1.0,True,b3657f8e1e43833736f6
CUST00000610,Casey Patel 610,customer610@example.com,Buffalo,NY,Northeast,2024-07-03,Gold,,True,ff0209750ce269ecac1d
CUST00000611,Taylor Brown 611,customer611@example.com,Chicago,IL,Midwest,,Unknown,6.0,True,4df40d2e01644fd40633
CUST00000612,Taylor Patel 612,customer612@example.com,Los Angeles,CA,West,,Gold,,False,da6f5b68d5a261313e97
CUST00000613,Morgan Lee 613,customer613@example.com,Austin,TX,South,2020-12-14,Silver,2.0,True,a6d6e0d666e5150c265f
CUST00000614,Riley Garcia 614,customer614@example.com,Austin,TX,South,,Gold,1.0,False,e8512a3f5da80b3a2efc
CUST00000615,Taylor Lee 615,customer615@example.com,Miami,FL,South,2025-01-15,Unknown,,False,9209df2e52c40554d4e4
CUST00000616,Taylor Kim 616,customer616@example.com,Tacoma,WA,West,,Gold,2.0,True,8ea21ac714424b14dca4
CUST00000617,Morgan Garcia 617,customer617@example.com,Chicago,IL,Midwest,,Gold,6.0,True,0c550caaa505ba4711eb
CUST00000618,Alex Patel 618,customer618@example.com,Orlando,FL,South,,Basic,2.0,True,af35591bba7b017f1265
CUST00000619,Jordan Patel 619,customer619@example.com,Chicago,IL,Midwest,,Basic,5.0,True,4f2b1d23e9b2a78bb172
CUST00000620,Alex Garcia 620,customer620@example.com,Tacoma,WA,West,2024-11-22,Gold,5.0,False,db019ca7ef0c11aaca2c
CUST00000621,Riley Lee 621,customer621@example.com,Buffalo,NY,Northeast,2022-02-01,Unknown,,False,d07f666b918524339531
CUST00000622,Casey Garcia 622,customer622@example.com,Atlanta,GA,South,2024-06-16,Gold,4.0,True,cd2724d22b689fd70ce9
CUST00000623,Riley Garcia 623,customer623@example.com,Los Angeles,CA,West,2021-02-11,Plus,1.0,False,ea07b520174c41a087a7
CUST00000624,Alex Kim 624,customer624@example.com,Tacoma,WA,West,,Unknown,4.0,True,a3622bb53bbf80c85ff7
CUST00000625,Taylor Garcia 625,customer625@example.com,Orlando,FL,South,2020-08-31,Plus,1.0,True,e1340920690f8da1591d
