customer_id,customer_name,customer_segment,city,region,signup_date,credit_class,autopay_flag,active_flag,effective_start_date,source,effective_end_date,is_current,customer_sk
CUST00001327,Casey Garcia 1327,Enterprise,Portland,West,2025-03-20,A,True,True,2025-03-20,customer_master,9999-12-31,True,4c66f760dcdedef1573c
CUST00001328,Casey Patel 1328,Small Business,Albany,Northeast,2022-10-27,C,False,True,2022-10-27,customer_master,9999-12-31,True,94c1843b1813ca05d4e8
CUST00001329,Jordan Lee 1329,Consumer,Boston,Northeast,2020-02-23,A,True,True,2020-02-23,customer_master,9999-12-31,True,f8085b0e0076c761bb95
CUST00001330,Morgan Kim 1330,Enterprise,Portland,West,,A,False,True,1900-01-01,customer_master,9999-12-31,True,801c07564cc5c1d632f2
CUST00001331,Morgan Garcia 1331,Government,Detroit,Midwest,2019-02-26,A,True,True,2019-02-26,customer_master,9999-12-31,True,8c8036ffe91e45da71ba
CUST00001332,Riley Patel 1332,Small Business,Philadelphia,Northeast,2021-11-11,A,True,True,2021-11-11,customer_master,9999-12-31,True,a9e59d64fbdd84a8c672
CUST00001333,Jordan Patel 1333,Enterprise,Detroit,Midwest,,A,True,True,1900-01-01,customer_master,9999-12-31,True,16fd1001cfd957fb3fe0
CUST00001334,Morgan Garcia 1334,Consumer,Albuquerque,Southwest,,B,False,True,1900-01-01,customer_master,2026-05-09,False,dc21894fa9b15afbd4ef
CUST00001334,Morgan Garcia 1334,Consumer,Albuquerque,Southwest,,A,True,True,2026-05-09,customer_cdc,9999-12-31,True,9efb459c03762dc475bb
CUST00001335,Jordan Patel 1335,Enterprise,Indianapolis,Midwest,,A,False,False,1900-01-01,customer_master,9999-12-31,True,886b9ca6ea9e8d8d273b
CUST00001336,Morgan Smith 1336,Enterprise,Albuquerque,Southwest,2020-07-12,A,False,True,2020-07-12,customer_master,9999-12-31,True,60fc6320063ccbf6d8a0
CUST00001337,Casey Brown 1337,Consumer,Seattle,West,,A,False,True,1900-01-01,customer_master,9999-12-31,True,08d3793b1d9f2d1c43b8
CUST00001338,Riley Smith 1338,Small Business,Seattle,West,2025-12-14,A,False,True,2025-12-14,customer_master,9999-12-31,True,bd24cf8c2b4f5a40e9cd
CUST00001339,Morgan Brown 1339,Government,Portland,West,,A,False,True,1900-01-01,customer_master,9999-12-31,True,7e76a7c01f9a9218e64b
CUST00001340,Taylor Lee 1340,Government,Chicago,Midwest,,A,True,True,1900-01-01,customer_master,9999-12-31,True,2f1790ce8cccb4776705
CUST00001341,Morgan Lee 1341,Consumer,Philadelphia,Northeast,,D,False,True,1900-01-01,customer_master,9999-12-31,True,7bdd91e2ef99c45eea91
CUST00001342,Riley Lee 1342,Consumer,Birmingham,Southeast,,D,True,True,1900-01-01,customer_master,9999-12-31,True,f1c7b9adc84a7a239085
CUST00001343,Morgan Smith 1343,Small Business,San Diego,West,,B,True,True,1900-01-01,customer_master,2026-05-08,False,943b2ab97b6bd051e542
CUST00001343,Morgan Smith 1343,Government,San Diego,West,,B,True,True,2026-05-08,customer_cdc,9999-12-31,True,c862aed6a027595b41c6
CUST00001344,Riley Lee 1344,Small Business,Portland,West,,B,False,False,1900-01-01,customer_master,9999-12-31,True,25645e349a6b6fdec566
CUST00001345,Alex Brown 1345,Consumer,Buffalo,Northeast,2021-06-02,B,True,True,2021-06-02,customer_master,9999-12-31,True,9d17d5416ebf65d4504b
CUST00001346,Alex Patel 1346,Enterprise,Columbus,Midwest,,A,True,False,1900-01-01,customer_master,9999-12-31,True,946d44b285dcc8027d5f
CUST00001347,Jordan Patel 1347,Consumer,Chicago,Midwest,,C,True,False,1900-01-01,customer_master,9999-12-31,True,7a4ab665c4c0f81f1ef1
CUST00001348,Jordan Lee 1348,Enterprise,Albany,Northeast,2022-02-28,A,False,False,2022-02-28,customer_master,9999-12-31,True,97532a42beef20c4bfba
CUST00001349,Morgan Lee 1349,Consumer,Denver,West,2023-03-20,A,False,True,2023-03-20,customer_master,2026-04-13,False,11638adb9652c1704405
CUST00001349,Morgan Lee 1349,Consumer,Denver,West,2023-03-20,B,True,True,2026-04-13,customer_cdc,9999-12-31,True,dde46cf3a6a89757bec0
CUST00001350,Taylor Lee 1350,Consumer,Indianapolis,Midwest,2021-11-28,B,False,True,2021-11-28,customer_master,9999-12-31,True,b1e69e62dfa1cb376daf
CUST00001351,Morgan Patel 1351,Consumer,Austin,Southwest,,A,False,False,1900-01-01,customer_master,9999-12-31,True,5795c3215ca75ec0f460
CUST00001352,Morgan Patel 1352,Consumer,Phoenix,Southwest,2025-02-26,C,False,True,2025-02-26,customer_master,9999-12-31,True,fea114206f4fbe2dc55b
CUST00001353,Casey Garcia 1353,Small Business,Detroit,Midwest,2019-07-14,C,False,True,2019-07-14,customer_master,9999-12-31,True,80b76473dc6f118fed73
CUST00001354,Jordan Kim 1354,Consumer,Philadelphia,Northeast,2018-03-24,A,True,True,2018-03-24,customer_master,2026-04-17,False,c598876d9b431442b1e9
CUST00001354,Jordan Kim 1354,Small Business,Philadelphia,Northeast,2018-03-24,B,True,True,2026-04-17,customer_cdc,9999-12-31,True,96784176e708047e501d
CUST00001355,Taylor Smith 1355,Government,Columbus,Midwest,2018-09-08,D,True,True,2018-09-08,customer_master,9999-12-31,True,805dc279626355481065
CUST00001356,Riley Brown 1356,Enterprise,Denver,West,2023-12-20,A,False,True,2023-12-20,customer_master,9999-12-31,True,0f2b89ec363a6536aa4e
CUST00001357,Jordan Lee 1357,Government,Albuquerque,Southwest,2019-04-20,C,True,True,2019-04-20,customer_master,9999-12-31,True,30432998f4a5b1b0600c
CUST00001358,Jordan Kim 1358,Consumer,Boston,Northeast,,A,True,False,1900-01-01,customer_master,2026-03-09,False,02367f92abb480145d3b
CUST00001358,Jordan Kim 1358,Government,Boston,Northeast,,A,False,False,2026-03-09,customer_cdc,9999-12-31,True,3caa28644a4fc910854a
CUST00001359,Morgan Smith 1359,Government,Phoenix,Southwest,,D,False,True,1900-01-01,customer_master,9999-12-31,True,c34aa8cad40c2f404ad6
CUST00001360,Riley Brown 1360,Enterprise,San Diego,West,2022-09-02,C,True,True,2022-09-02,customer_master,9999-12-31,True,66b89eda349bf0c1d77e
CUST00001361,Jordan Garcia 1361,Consumer,Albuquerque,Southwest,,D,True,True,1900-01-01,customer_master,9999-12-31,True,fd2d0288876c9dd89fb2
CUST00001362,Jordan Garcia 1362,Enterprise,Nashville,Southeast,,A,False,False,1900-01-01,customer_master,9999-12-31,True,7292424ee8bdf99f6be1
CUST00001363,Alex Lee 1363,Consumer,Detroit,Midwest,2018-07-09,A,True,True,2018-07-09,customer_master,9999-12-31,True,e467d1683cafc198767c
CUST00001364,Taylor Kim 1364,Consumer,Indianapolis,Midwest,,B,True,True,1900-01-01,customer_master,2026-03-05,False,72f3f3c24dfbcf976feb
CUST00001364,Taylor Kim 1364,Consumer,Indianapolis,Midwest,,B,True,True,2026-03-05,customer_cdc,9999-12-31,True,592d0fe5428b5b68563a
CUST00001365,Casey Garcia 1365,Small Business,Austin,Southwest,,D,False,True,1900-01-01,customer_master,9999-12-31,True,094a4286f7a66ae871ca
CUST00001366,Jordan Kim 1366,Government,Austin,Southwest,,B,True,True,1900-01-01,customer_master,9999-12-31,True,f189c5f30c328e5b7fec
CUST00001367,Casey Kim 1367,Enterprise,Detroit,Midwest,2021-04-16,B,True,True,2021-04-16,customer_master,9999-12-31,True,0b9ccb07020840c1ddfd
CUST00001368,Riley Patel 1368,Enterprise,Albany,Northeast,,A,True,True,1900-01-01,customer_master,9999-12-31,True,3ccdc013675bd0dbc5cd
CUST00001369,Taylor Garcia 1369,Small Business,Albuquerque,Southwest,,A,True,True,1900-01-01,customer_master,9999-12-31,True,825c6cc3635f96fd1e3e
CUST00001370,Taylor Smith 1370,Government,Seattle,West,,D,True,True,1900-01-01,customer_master,9999-12-31,True,21509a75190f503e3394
CUST00001371,Alex Garcia 1371,Consumer,Portland,West,2024-05-21,D,True,False,2024-05-21,customer_master,9999-12-31,True,63b7d3b9ee456bc558cc
CUST00001372,Taylor Lee 1372,Government,Dallas,Southwest,,D,False,True,1900-01-01,customer_master,9999-12-31,True,e062bb77f49ef0b30a2c
CUST00001373,Alex Smith 1373,Consumer,Boston,Northeast,2019-12-13,A,True,True,2019-12-13,customer_master,9999-12-31,True,9271ae8893647caf054e
CUST00001374,Morgan Garcia 1374,Enterprise,Seattle,West,2024-03-22,C,True,False,2024-03-22,customer_master,9999-12-31,True,f120fd311de8252f70bc
CUST00001375,Alex Lee 1375,Enterprise,Phoenix,Southwest,2018-03-26,A,False,False,2018-03-26,customer_master,9999-12-31,True,325afeb880f44a4688c1
CUST00001376,Alex Patel 1376,Consumer,Atlanta,Southeast,,D,False,True,1900-01-01,customer_master,9999-12-31,True,a4cfe8ae5f317862651b
CUST00001377,Jordan Garcia 1377,Government,Dallas,Southwest,,A,True,False,1900-01-01,customer_master,9999-12-31,True,c33e6772da493beae90f
CUST00001378,Casey Patel 1378,Enterprise,Columbus,Midwest,,C,True,True,1900-01-01,customer_master,2026-05-17,False,98be612b9da1be16037f
CUST00001378,Casey Patel 1378,Enterprise,Columbus,Midwest,,A,False,True,2026-05-17,customer_cdc,9999-12-31,True,c32c665924bd1df270b8
CUST00001379,Alex Smith 1379,Consumer,Philadelphia,Northeast,,A,False,True,1900-01-01,customer_master,9999-12-31,True,631df5d1968dd062855e
CUST00001380,Riley Patel 1380,Consumer,Phoenix,Southwest,,B,False,True,1900-01-01,customer_master,2026-03-20,False,72c3d3626a0d18e32472
CUST00001380,Riley Patel 1380,Enterprise,Phoenix,Southwest,,B,True,True,2026-03-20,customer_cdc,9999-12-31,True,03f7234218e7c1a6b44a
CUST00001381,Morgan Kim 1381,Government,Columbus,Midwest,,D,True,True,1900-01-01,customer_master,9999-12-31,True,32572739bfd602842b1d
CUST00001382,Jordan Garcia 1382,Government,Detroit,Midwest,,B,False,True,1900-01-01,customer_master,9999-12-31,True,319a26389659919e5193
CUST00001383,Morgan Brown 1383,Consumer,Austin,Southwest,2023-01-18,A,True,True,2023-01-18,customer_master,9999-12-31,True,48f9851d42b2e7f233dc
CUST00001384,Alex Kim 1384,Consumer,Austin,Southwest,,A,True,False,1900-01-01,customer_master,9999-12-31,True,fe9c5e4bf61b84b7e054
CUST00001385,Casey Smith 1385,Consumer,Phoenix,Southwest,,A,True,True,1900-01-01,customer_master,9999-12-31,True,ebb3d3cca2248b515d29
CUST00001386,Jordan Garcia 1386,Small Business,Columbus,Midwest,,D,False,True,1900-01-01,customer_master,9999-12-31,True,168a2ba8e768ee7341df
CUST00001387,Jordan Smith 1387,Consumer,Jacksonville,Southeast,,C,False,True,1900-01-01,customer_master,9999-12-31,True,78b5077d9bd4a33ea4bb
CUST00001388,Riley Garcia 1388,Consumer,Dallas,Southwest,2019-09-03,A,True,True,2019-09-03,customer_master,9999-12-31,True,fa3827587b94c7a621d9
CUST00001389,Taylor Garcia 1389,Enterprise,Indianapolis,Midwest,,C,True,True,1900-01-01,customer_master,9999-12-31,True,faf25c38cd1224ec6a01
CUST00001390,Riley Kim 1390,Small Business,Albany,Northeast,,B,False,False,1900-01-01,customer_master,9999-12-31,True,1243580f7ebd56fc7ee8
CUST00001391,Casey Smith 1391,Consumer,Phoenix,Southwest,,B,True,True,1900-01-01,customer_master,9999-12-31,True,ac9fa6e414e38023f5ee
CUST00001392,Alex Patel 1392,Small Business,Philadelphia,Northeast,2019-09-26,C,True,False,2019-09-26,customer_master,9999-12-31,True,92096d2242dd5362cd6c
CUST00001393,Alex Lee 1393,Consumer,Dallas,Southwest,,A,False,True,1900-01-01,customer_master,9999-12-31,True,aa80eb93e64a55b489ae
CUST00001394,Alex Kim 1394,Government,Portland,West,,A,False,False,1900-01-01,customer_master,9999-12-31,True,f33e13fb9013939caadb
CUST00001395,Jordan Smith 1395,Consumer,Nashville,Southeast,,A,False,False,1900-01-01,customer_master,9999-12-31,True,43df54302a408aae88f4
CUST00001396,Taylor Kim 1396,Enterprise,Indianapolis,Midwest,2019-12-02,D,True,True,2019-12-02,customer_master,9999-12-31,True,e76953fe59e7056f69af
CUST00001397,Taylor Brown 1397,Consumer,Detroit,Midwest,2019-03-03,D,True,True,2019-03-03,customer_master,9999-12-31,True,8c8ce8b308b6211e12fb
CUST00001398,Casey Patel 1398,Consumer,Buffalo,Northeast,2020-04-29,A,False,False,2020-04-29,customer_master,2026-03-30,False,f40a1e5f0964ec26cf56
CUST00001398,Casey Patel 1398,Consumer,Buffalo,Northeast,2020-04-29,A,False,False,2026-03-30,customer_cdc,9999-12-31,True,d68d5f939fe1017971c7
CUST00001399,Taylor Garcia 1399,Consumer,Birmingham,Southeast,2020-03-12,B,True,True,2020-03-12,customer_master,2026-03-21,False,a8aa0444d96992ba7cc3
CUST00001399,Taylor Garcia 1399,Consumer,Birmingham,Southeast,2020-03-12,B,True,True,2026-03-21,customer_cdc,9999-12-31,True,f8f17b405e157c0e81a7
CUST00001400,Jordan Garcia 1400,Government,Albany,Northeast,,A,True,False,1900-01-01,customer_master,9999-12-31,True,9dc54c01857569efc8ed
CUST00001401,Jordan Garcia 1401,Government,Seattle,West,,B,False,False,1900-01-01,customer_master,9999-12-31,True,ecd8e44178204b4dd0f4
CUST00001402,Alex Garcia 1402,Small Business,Portland,West,2021-03-10,D,False,True,2021-03-10,customer_master,9999-12-31,True,4f6ccb8728fb599953de
CUST00001403,Casey Kim 1403,Government,Phoenix,Southwest,2023-07-25,B,False,True,2023-07-25,customer_master,9999-12-31,True,c1dfd56945e18419f80e
CUST00001404,Riley Kim 1404,Consumer,Boston,Northeast,2019-06-24,D,False,True,2019-06-24,customer_master,9999-12-31,True,b6770d634ea0dad81cbe
CUST00001405,Morgan Smith 1405,Small Business,Columbus,Midwest,2025-11-18,B,False,True,2025-11-18,customer_master,9999-12-31,True,d6e4fb24e27b43683c7e
CUST00001406,Morgan Smith 1406,Enterprise,Buffalo,Northeast,2026-02-03,A,False,True,2026-02-03,customer_master,9999-12-31,True,b214f7408df99d130c65
CUST00001407,Casey Garcia 1407,Government,Albany,Northeast,,A,True,True,1900-01-01,customer_master,9999-12-31,True,27797b24a4c8c5ec23b6
CUST00001408,Casey Lee 1408,Small Business,Boston,Northeast,2021-06-30,D,True,True,2021-06-30,customer_master,9999-12-31,True,e33656593889eceb3541
CUST00001409,Morgan Smith 1409,Enterprise,Indianapolis,Midwest,,A,True,True,1900-01-01,customer_master,9999-12-31,True,de9b2e4008b3c4c3efef
CUST00001410,Jordan Kim 1410,Government,Jacksonville,Southeast,,A,True,True,1900-01-01,customer_master,9999-12-31,True,9e8b4f14ce640c09ca96
CUST00001411,Jordan Patel 1411,Government,Buffalo,Northeast,2019-12-18,A,False,True,2019-12-18,customer_master,9999-12-31,True,070f2ed8dcdb429fd974
CUST00001412,Jordan Garcia 1412,Government,Columbus,Midwest,,A,True,False,1900-01-01,customer_master,9999-12-31,True,9d525aed9188af03bd97
CUST00001413,Riley Brown 1413,Enterprise,Columbus,Midwest,,A,False,False,1900-01-01,customer_master,9999-12-31,True,e263d422e3a3e544a8fc
CUST00001414,Casey Smith 1414,Government,Albuquerque,Southwest,,A,False,True,1900-01-01,customer_master,2026-03-23,False,eb48e2e724e5b7ab2616
CUST00001414,Casey Smith 1414,Small Business,Albuquerque,Southwest,,C,False,True,2026-03-23,customer_cdc,9999-12-31,True,43d2db9a4db4644f503b
CUST00001415,Riley Brown 1415,Government,Nashville,Southeast,,D,True,True,1900-01-01,customer_master,9999-12-31,True,2ffaeac21ff41f26f248
CUST00001416,Riley Lee 1416,Small Business,Portland,West,,A,True,False,1900-01-01,customer_master,9999-12-31,True,af349a1a9c1ce9c5daab
CUST00001417,Casey Kim 1417,Consumer,Columbus,Midwest,,C,True,True,1900-01-01,customer_master,9999-12-31,True,529d14ab238dede5814b
CUST00001418,Morgan Brown 1418,Consumer,Indianapolis,Midwest,2020-06-19,C,False,True,2020-06-19,customer_master,9999-12-31,True,3dce9a20f79b9418b8f8
CUST00001419,Morgan Patel 1419,Consumer,San Diego,West,,A,True,True,1900-01-01,customer_master,9999-12-31,True,6a1255d340e1a3748b18
CUST00001420,Jordan Garcia 1420,Enterprise,Detroit,Midwest,,A,False,True,1900-01-01,customer_master,9999-12-31,True,05d3f9decfbda5f71509
CUST00001421,Morgan Lee 1421,Consumer,Dallas,Southwest,2022-12-12,C,True,True,2022-12-12,customer_master,9999-12-31,True,867672a050e8a9bd13ea
CUST00001422,Jordan Smith 1422,Enterprise,Austin,Southwest,,B,False,True,1900-01-01,customer_master,9999-12-31,True,3aa256fe1638c579fdb5
CUST00001423,Alex Lee 1423,Consumer,Albuquerque,Southwest,2022-04-17,C,False,True,2022-04-17,customer_master,9999-12-31,True,e71eecb43937b7517d39
CUST00001424,Jordan Kim 1424,Small Business,Chicago,Midwest,,C,False,False,1900-01-01,customer_master,9999-12-31,True,ed612e755b530c644c12
CUST00001425,Morgan Smith 1425,Enterprise,Atlanta,Southeast,2022-05-12,A,True,True,2022-05-12,customer_master,9999-12-31,True,0f29f174244b37ce25e9
CUST00001426,Taylor Lee 1426,Enterprise,Austin,Southwest,2025-11-22,D,False,True,2025-11-22,customer_master,9999-12-31,True,7901a2e6e9ac3285390d
CUST00001427,Alex Garcia 1427,Consumer,Albuquerque,Southwest,,B,True,True,1900-01-01,customer_master,9999-12-31,True,686c6c23aa810e68cb58
CUST00001428,Casey Lee 1428,Government,Buffalo,Northeast,2025-12-14,C,True,True,2025-12-14,customer_master,9999-12-31,True,4bcd1491c280bbdf138c
CUST00001429,Alex Smith 1429,Consumer,Austin,Southwest,,B,False,True,1900-01-01,customer_master,9999-12-31,True,2ce89487e5e508b4bad0
CUST00001430,Jordan Brown 1430,Small Business,Columbus,Midwest,,D,True,True,1900-01-01,customer_master,9999-12-31,True,c6b5fc8a8b2bf82b8334
CUST00001431,Taylor Lee 1431,Consumer,Buffalo,Northeast,,B,False,True,1900-01-01,customer_master,9999-12-31,True,173156e01ecfa3aa215b
CUST00001432,Morgan Smith 1432,Small Business,Phoenix,Southwest,2023-07-01,C,True,True,2023-07-01,customer_master,9999-12-31,True,ceeb5e6f7f0acac1424a
CUST00001433,Casey Lee 1433,Consumer,Boston,Northeast,,D,True,True,1900-01-01,customer_master,9999-12-31,True,8555a064e1854ec2c5f1
CUST00001434,Riley Kim 1434,Small Business,Albuquerque,Southwest,,C,True,False,1900-01-01,customer_master,9999-12-31,True,3b4c0310ad0ce32d8d87
CUST00001435,Taylor Patel 1435,Consumer,Columbus,Midwest,,B,True,True,1900-01-01,customer_master,9999-12-31,True,60a43650dee5c1353aeb
CUST00001436,Riley Kim 1436,Government,Jacksonville,Southeast,2022-09-26,B,False,True,2022-09-26,customer_master,9999-12-31,True,1853e85e5279a3a1c86c
CUST00001437,Jordan Garcia 1437,Consumer,Atlanta,Southeast,2019-11-28,A,True,True,2019-11-28,customer_master,9999-12-31,True,1bfcc61953565d5886e4
CUST00001438,Taylor Kim 1438,Consumer,Albany,Northeast,2021-01-05,A,False,True,2021-01-05,customer_master,9999-12-31,True,af051d408b358d0be91a
CUST00001439,Alex Kim 1439,Small Business,Boston,Northeast,2023-08-30,D,False,True,2023-08-30,customer_master,9999-12-31,True,f1002d183d4f8ce28107
CUST00001440,Riley Kim 1440,Enterprise,Portland,West,,A,False,True,1900-01-01,customer_master,9999-12-31,True,2182bb66a580ec10bc3a
CUST00001441,Taylor Garcia 1441,Consumer,Birmingham,Southeast,,D,True,True,1900-01-01,customer_master,9999-12-31,True,bbc56ba0bc6f0c99c199
CUST00001442,Jordan Patel 1442,Government,Denver,West,,B,True,True,1900-01-01,customer_master,9999-12-31,True,a45c3cea218a43442694
CUST00001443,Jordan Kim 1443,Government,Philadelphia,Northeast,2024-09-15,C,True,True,2024-09-15,customer_master,9999-12-31,True,6c6573ebb5bb64ad6dad
CUST00001444,Taylor Patel 1444,Enterprise,Albany,Northeast,2023-04-20,C,False,True,2023-04-20,customer_master,9999-12-31,True,8600f19663f5491004d0
CUST00001445,Jordan Garcia 1445,Government,Jacksonville,Southeast,2021-10-27,D,False,True,2021-10-27,customer_master,9999-12-31,True,aa6116c65a835327cbd3
CUST00001446,Riley Garcia 1446,Enterprise,Albuquerque,Southwest,,C,False,False,1900-01-01,customer_master,9999-12-31,True,82afa752157953ff2ae7
CUST00001447,Riley Patel 1447,Consumer,Phoenix,Southwest,2023-05-20,C,False,True,2023-05-20,customer_master,2026-04-03,False,03a207b965daee8a9798
CUST00001447,Riley Patel 1447,Government,Phoenix,Southwest,2023-05-20,C,True,True,2026-04-03,customer_cdc,9999-12-31,True,00545500931c28a99d9b
CUST00001448,Alex Lee 1448,Consumer,Nashville,Southeast,2024-08-23,D,False,False,2024-08-23,customer_master,9999-12-31,True,980ec002b3eeaba24368
CUST00001449,Morgan Brown 1449,Small Business,Dallas,Southwest,,A,False,True,1900-01-01,customer_master,9999-12-31,True,401811d73197c0aea34d
CUST00001450,Morgan Kim 1450,Consumer,Albuquerque,Southwest,2024-01-07,A,True,True,2024-01-07,customer_master,9999-12-31,True,587a3c11e69c2feb6e0d
CUST00001451,Taylor Lee 1451,Small Business,Chicago,Midwest,,A,True,True,1900-01-01,customer_master,9999-12-31,True,8ce7ab7d58c18216ca3e
CUST00001452,Alex Smith 1452,Consumer,Albuquerque,Southwest,2019-06-30,A,True,True,2019-06-30,customer_master,2026-04-26,False,9f643feed8c052e0c4e4
CUST00001452,Alex Smith 1452,Government,Albuquerque,Southwest,2019-06-30,C,False,True,2026-04-26,customer_cdc,9999-12-31,True,04a41b9cb4bef868eb17
CUST00001453,Jordan Garcia 1453,Consumer,Buffalo,Northeast,2025-02-18,A,True,True,2025-02-18,customer_master,9999-12-31,True,b8af2e7a37788abc4120
CUST00001454,Casey Garcia 1454,Consumer,Denver,West,,D,False,True,1900-01-01,customer_master,9999-12-31,True,7aa5818cf07710708af0
CUST00001455,Jordan Kim 1455,Consumer,Indianapolis,Midwest,2024-11-17,A,False,True,2024-11-17,customer_master,9999-12-31,True,9713922890fcb1f8d648
CUST00001456,Jordan Brown 1456,Small Business,Seattle,West,2025-10-31,B,False,True,2025-10-31,customer_master,9999-12-31,True,f6fbc5b3e391d8a72da9
CUST00001457,Taylor Lee 1457,Government,Albuquerque,Southwest,2022-06-12,C,False,True,2022-06-12,customer_master,9999-12-31,True,0b7febdb7d7c7b96e336
CUST00001458,Alex Lee 1458,Government,Dallas,Southwest,,B,True,True,1900-01-01,customer_master,9999-12-31,True,9015d97bc8731e8b0e0f
CUST00001459,Casey Patel 1459,Government,San Diego,West,2020-12-14,B,False,True,2020-12-14,customer_master,9999-12-31,True,859b77b5c542c3113416
CUST00001460,Riley Smith 1460,Small Business,Philadelphia,Northeast,,B,False,True,1900-01-01,customer_master,9999-12-31,True,965f90d4181f2b8211b3
CUST00001461,Jordan Smith 1461,Consumer,Buffalo,Northeast,,A,True,False,1900-01-01,customer_master,9999-12-31,True,52a6b98c0f7519e1f0f5
CUST00001462,Jordan Patel 1462,Consumer,Dallas,Southwest,2024-10-10,A,True,True,2024-10-10,customer_master,9999-12-31,True,5ab893ae681762233982
CUST00001463,Riley Brown 1463,Government,Boston,Northeast,,A,True,True,1900-01-01,customer_master,9999-12-31,True,f53cac1cec9f24cdd6af
CUST00001464,Taylor Kim 1464,Consumer,Dallas,Southwest,2022-04-06,A,True,True,2022-04-06,customer_master,9999-12-31,True,ac2b471ef7604f87e3d3
CUST00001465,Morgan Garcia 1465,Enterprise,Austin,Southwest,,C,True,False,1900-01-01,customer_master,9999-12-31,True,c934328cca8b1fd952ce
CUST00001466,Morgan Kim 1466,Government,Philadelphia,Northeast,2020-09-25,D,False,True,2020-09-25,customer_master,9999-12-31,True,0ae498d543a98b8d1662
CUST00001467,Morgan Kim 1467,Consumer,Albuquerque,Southwest,2020-06-22,A,True,False,2020-06-22,customer_master,9999-12-31,True,d3e53b0fc772b86a9b09
CUST00001468,Morgan Smith 1468,Consumer,Jacksonville,Southeast,,B,True,True,1900-01-01,customer_master,2026-04-01,False,46d7046b5a6b1a216030
CUST00001468,Morgan Smith 1468,Enterprise,Jacksonville,Southeast,,C,False,True,2026-04-01,customer_cdc,9999-12-31,True,80906e66be7bdf2a712b
CUST00001469,Alex Lee 1469,Small Business,Denver,West,2024-10-07,A,False,False,2024-10-07,customer_master,9999-12-31,True,c6c0ac9c659cec266e21
CUST00001470,Casey Kim 1470,Small Business,Seattle,West,2023-05-11,A,True,True,2023-05-11,customer_master,9999-12-31,True,af2d1e06bb9bfc629845
CUST00001471,Casey Garcia 1471,Enterprise,Indianapolis,Midwest,2019-02-04,C,False,False,2019-02-04,customer_master,9999-12-31,True,8550cad03978ffa9f6ff
CUST00001472,Morgan Smith 1472,Small Business,Buffalo,Northeast,2019-08-18,A,True,True,2019-08-18,customer_master,9999-12-31,True,725de8a31815fa1ed16d
CUST00001473,Jordan Garcia 1473,Consumer,Columbus,Midwest,2023-05-05,A,True,True,2023-05-05,customer_master,9999-12-31,True,accd0061f5da9f38e4ee
CUST00001474,Jordan Smith 1474,Consumer,Albany,Northeast,,A,False,True,1900-01-01,customer_master,9999-12-31,True,1fd2301bc34cced0860c
CUST00001475,Morgan Smith 1475,Small Business,Portland,West,,D,False,True,1900-01-01,customer_master,9999-12-31,True,2522b48006d86d9cb683
CUST00001476,Casey Brown 1476,Government,Atlanta,Southeast,2020-12-05,A,False,True,2020-12-05,customer_master,9999-12-31,True,368295e0c0106a3070c3
CUST00001477,Morgan Lee 1477,Small Business,Atlanta,Southeast,2024-08-03,D,True,True,2024-08-03,customer_master,9999-12-31,True,acfa2561569cb613b95c
CUST00001478,Morgan Kim 1478,Small Business,Buffalo,Northeast,,B,False,False,1900-01-01,customer_master,9999-12-31,True,6e7401b2808f4a87a4c7
CUST00001479,Casey Garcia 1479,Small Business,Phoenix,Southwest,2023-11-14,A,False,True,2023-11-14,customer_master,9999-12-31,True,43ae19fdc011ea0e5dd4
CUST00001480,Alex Garcia 1480,Small Business,Chicago,Midwest,2024-08-01,C,False,True,2024-08-01,customer_master,9999-12-31,True,8ed262d35850b9181e38
CUST00001481,Alex Brown 1481,Consumer,Portland,West,,D,True,True,1900-01-01,customer_master,2026-05-25,False,32fdc9aed1a19838f63a
CUST00001481,Alex Brown 1481,Consumer,Portland,West,,C,False,True,2026-05-25,customer_cdc,9999-12-31,True,8706040c66c990415d01
CUST00001482,Morgan Patel 1482,Consumer,Denver,West,,A,True,True,1900-01-01,customer_master,9999-12-31,True,9a5842f97f2d392772bb
CUST00001483,Alex Smith 1483,Small Business,Birmingham,Southeast,,C,False,True,1900-01-01,customer_master,9999-12-31,True,d49d8a0bd5ad5230e4a4
CUST00001484,Alex Lee 1484,Enterprise,Boston,Northeast,,A,True,False,1900-01-01,customer_master,9999-12-31,True,0d0ae3ca34519b43ad1d
CUST00001485,Alex Kim 1485,Consumer,San Diego,West,,B,False,True,1900-01-01,customer_master,9999-12-31,True,8a8432bb60bbb41f1da8
CUST00001486,Jordan Garcia 1486,Enterprise,Detroit,Midwest,,A,False,False,1900-01-01,customer_master,9999-12-31,True,a1248743dd1d50a37186
CUST00001487,Riley Brown 1487,Consumer,Phoenix,Southwest,2021-11-17,A,False,True,2021-11-17,customer_master,9999-12-31,True,65eb120fb8798ee2d4cb
CUST00001488,Riley Kim 1488,Consumer,Philadelphia,Northeast,2022-01-29,A,True,True,2022-01-29,customer_master,9999-12-31,True,811ffc3c5a913767fb64
CUST00001489,Alex Garcia 1489,Enterprise,Phoenix,Southwest,,A,True,False,1900-01-01,customer_master,9999-12-31,True,a98c321e98091260b543
CUST00001490,Casey Kim 1490,Government,Columbus,Midwest,,A,False,False,1900-01-01,customer_master,9999-12-31,True,ea44092b20c985a9922b
