customer_id,customer_name,customer_segment,city,region,signup_date,credit_class,autopay_flag,active_flag,_ingested_at_utc,_source_file,_source_system
CUST00000524,Alex Garcia 524,Government,Indianapolis,Midwest,2023-12-06,a,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000525,Taylor Garcia 525,consumer ,Atlanta,Southeast,2019-10-10,a,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000526,Casey Lee 526,Consumer,Denver,West,11/09/2018,D,0,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000527,Casey Patel 527,Consumer,Detroit,Midwest,02/13/2026,D,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000528,Alex Kim 528,Small Business,Buffalo,Northeast,09/24/2020,A,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000529,Riley Lee 529,Small Business,Philadelphia,Northeast,08/24/2024,C,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000530,Riley Brown 530,Enterprise,Phoenix,Southwest,2019-12-16,D,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000531,Jordan Lee 531,Consumer,Albany,Northeast,2018-09-10,A,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000532,Taylor Brown 532,Government,Columbus,Midwest,2021-06-03,D,N,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000533,Alex Brown 533,Enterprise,Phoenix,Southwest,2023-04-10,D,0,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000534,Alex Kim 534,Government,Portland,West,10/22/2018,D,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000535,Jordan Patel 535,consumer ,San Diego,West,2018-07-12,C,No,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000536,Morgan Lee 536,Government,Dallas,Southwest,2023-11-22,C,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000537,Morgan Brown 537,Consumer,Buffalo,Northeast,2020-01-17,D,1,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000538,Riley Brown 538,Consumer,Nashville,Southeast,2020-01-27,A,Yes,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000539,Morgan Smith 539,Government,San Diego,West,2025-01-29,B,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000540,Alex Garcia 540,Consumer,Philadelphia,Northeast,10/08/2023,C,Yes,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000541,Jordan Kim 541,Small Business,San Diego,West,2025-08-19,a,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000542,Riley Kim 542,Enterprise,San Diego,West,05/24/2020,C,1,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000543,Riley Lee 543,consumer ,Buffalo,Northeast,2018-07-30,C,1,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000544,Morgan Smith 544,consumer ,Boston,Northeast,11/13/2021,B,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000545,Jordan Smith 545,Consumer,Denver,West,2023-12-20,A,No,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000546,Taylor Kim 546,Government,Detroit,Midwest,08/28/2018,a,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000547,Taylor Smith 547,Enterprise,Dallas,Southwest,2026-03-18,a,0,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000548,Alex Garcia 548,Government,Nashville,Southeast,2018-09-25,B,Yes,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000549,Riley Lee 549,Enterprise,Boston,Northeast,2023-08-20,C,No,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000550,Alex Brown 550,Consumer,Albany,Northeast,2020-07-17,A,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000551,Jordan Smith 551,Enterprise,Albany,Northeast,01/18/2026,a,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000552,Morgan Kim 552,Enterprise,Jacksonville,Southeast,2023-07-09,D,0,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000553,Jordan Garcia 553,Enterprise,Phoenix,Southwest,2026-03-08,A,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000554,Morgan Garcia 554,Consumer,Birmingham,Southeast,2021-07-04,a,No,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000555,Taylor Brown 555,Small Business,Austin,Southwest,2021-04-02,a,Y,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000556,Casey Brown 556,consumer ,Philadelphia,Northeast,2023-11-25,D,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000557,Riley Smith 557,Enterprise,San Diego,West,2022-12-18,B,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000558,Riley Kim 558,consumer ,Boston,Northeast,2022-07-21,a,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000559,Casey Smith 559,Small Business,Phoenix,Southwest,07/15/2023,D,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000560,Morgan Patel 560,Small Business,Boston,Northeast,2019-06-12,D,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000561,Alex Brown 561,Consumer,Portland,West,04/19/2019,C,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000562,Jordan Kim 562,Consumer,Nashville,Southeast,12/11/2019,a,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000563,Riley Kim 563,Enterprise,Albany,Northeast,04/25/2018,B,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000564,Morgan Smith 564,Enterprise,Jacksonville,Southeast,10/06/2023,A,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000565,Riley Smith 565,Government,Buffalo,Northeast,07/15/2020,D,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000566,Alex Garcia 566,Government,Denver,West,2018-07-30,B,1,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000567,Morgan Garcia 567,Small Business,Boston,Northeast,06/17/2024,D,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000568,Taylor Garcia 568,Government,Portland,West,04/08/2021,D,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000569,Jordan Lee 569,Small Business,Albany,Northeast,09/27/2025,D,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000570,Jordan Kim 570,Small Business,Boston,Northeast,05/01/2025,B,N,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000571,Morgan Brown 571,Consumer,Seattle,West,05/28/2019,C,No,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000572,Taylor Brown 572,Consumer,Seattle,West,04/30/2024,D,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000573,Jordan Brown 573,Government,Indianapolis,Midwest,2020-01-21,A,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000574,Jordan Lee 574,Consumer,Albuquerque,Southwest,2024-03-07,C,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000575,Casey Lee 575,consumer ,Portland,West,04/09/2020,C,1,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000576,Casey Garcia 576,consumer ,Buffalo,Northeast,04/10/2020,C,Y,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000577,Alex Lee 577,Government,Birmingham,Southeast,03/03/2020,D,1,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000578,Riley Smith 578,Enterprise,Seattle,West,09/07/2022,A,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000579,Jordan Brown 579,Consumer,Phoenix,Southwest,04/19/2025,D,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000580,Riley Garcia 580,Government,Phoenix,Southwest,08/30/2021,C,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000581,Alex Brown 581,consumer ,Albany,Northeast,2024-05-11,C,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000582,Jordan Brown 582,Enterprise,Denver,West,2023-02-14,C,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000583,Taylor Kim 583,Enterprise,Chicago,Midwest,2018-07-16,a,0,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000584,Casey Patel 584,Government,Birmingham,Southeast,04/12/2026,A,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000585,Alex Kim 585,consumer ,Denver,West,03/21/2022,a,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000586,Alex Lee 586,Enterprise,Dallas,Southwest,04/29/2026,D,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000587,Morgan Brown 587,consumer ,Albuquerque,Southwest,08/20/2022,C,Y,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000588,Riley Garcia 588,Government,Austin,Southwest,04/14/2019,A,N,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000589,Riley Smith 589,Government,San Diego,West,2022-02-18,D,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000590,Alex Lee 590,Small Business,Columbus,Midwest,04/29/2026,D,Y,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000591,Alex Patel 591,Enterprise,Philadelphia,Northeast,2018-12-25,D,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000592,Riley Garcia 592,Enterprise,Phoenix,Southwest,04/02/2023,C,0,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000593,Casey Garcia 593,Enterprise,San Diego,West,06/26/2023,a,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000594,Jordan Garcia 594,consumer ,Indianapolis,Midwest,2020-03-25,C,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000595,Taylor Brown 595,Small Business,Chicago,Midwest,2022-07-12,a,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000596,Alex Garcia 596,consumer ,Austin,Southwest,11/12/2025,B,N,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000597,Alex Garcia 597,Small Business,Birmingham,Southeast,01/24/2019,C,N,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000598,Taylor Brown 598,Government,Chicago,Midwest,2025-06-11,D,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000599,Morgan Lee 599,Enterprise,Jacksonville,Southeast,05/10/2023,D,Y,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000600,Jordan Kim 600,consumer ,Phoenix,Southwest,07/23/2025,B,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000601,Alex Garcia 601,Enterprise,Portland,West,2020-07-12,D,0,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000602,Morgan Kim 602,Government,Austin,Southwest,10/13/2025,a,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000603,Riley Lee 603,Enterprise,Detroit,Midwest,2022-12-19,C,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000604,Alex Smith 604,consumer ,Austin,Southwest,2022-12-05,A,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000605,Riley Lee 605,Consumer,Dallas,Southwest,01/24/2021,D,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000606,Morgan Garcia 606,Enterprise,Detroit,Midwest,2018-10-11,C,N,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000607,Alex Garcia 607,consumer ,Indianapolis,Midwest,2020-11-11,C,1,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000608,Riley Kim 608,Government,Indianapolis,Midwest,08/31/2025,a,N,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000609,Casey Patel 609,Small Business,Philadelphia,Northeast,2023-07-25,a,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000610,Jordan Garcia 610,Consumer,Atlanta,Southeast,2021-11-29,B,No,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000611,Jordan Kim 611,Enterprise,Birmingham,Southeast,08/02/2024,D,1,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000612,Taylor Patel 612,Government,Birmingham,Southeast,04/10/2023,A,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000613,Casey Patel 613,consumer ,Seattle,West,2019-03-04,A,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000614,Morgan Garcia 614,Small Business,Indianapolis,Midwest,2021-01-13,C,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000615,Morgan Brown 615,Enterprise,Columbus,Midwest,09/28/2024,B,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000616,Morgan Brown 616,Government,Columbus,Midwest,2022-09-13,a,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000617,Riley Brown 617,consumer ,Seattle,West,08/21/2024,B,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000618,Morgan Kim 618,Government,Chicago,Midwest,2025-04-13,a,Y,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000619,Taylor Garcia 619,Consumer,Indianapolis,Midwest,03/05/2019,D,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000620,Taylor Smith 620,consumer ,Indianapolis,Midwest,04/29/2026,C,N,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000621,Casey Smith 621,Small Business,Dallas,Southwest,2019-03-20,a,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000622,Riley Patel 622,Consumer,Chicago,Midwest,2020-04-04,C,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000623,Casey Lee 623,Small Business,Birmingham,Southeast,08/03/2019,a,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000624,Taylor Patel 624,consumer ,Indianapolis,Midwest,04/16/2019,A,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000625,Taylor Smith 625,Government,Albany,Northeast,2025-11-18,B,N,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000626,Jordan Lee 626,consumer ,Indianapolis,Midwest,07/26/2019,a,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000627,Alex Kim 627,Enterprise,Philadelphia,Northeast,01/15/2026,C,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000628,Jordan Patel 628,consumer ,Indianapolis,Midwest,2024-10-27,a,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000629,Alex Lee 629,consumer ,Chicago,Midwest,2024-03-13,C,1,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000630,Casey Garcia 630,consumer ,Detroit,Midwest,2020-09-08,B,N,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000631,Taylor Kim 631,Enterprise,Portland,West,01/27/2024,C,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000632,Jordan Garcia 632,Consumer,Albany,Northeast,08/25/2021,D,N,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000633,Morgan Lee 633,Government,Nashville,Southeast,2019-01-16,C,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000634,Morgan Kim 634,consumer ,San Diego,West,10/11/2021,B,Y,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000635,Riley Garcia 635,Government,Chicago,Midwest,2019-11-03,a,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000636,Morgan Brown 636,Consumer,Jacksonville,Southeast,09/12/2020,A,N,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000637,Jordan Lee 637,Government,Denver,West,10/08/2020,B,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000638,Riley Lee 638,Consumer,Seattle,West,2022-06-19,a,Yes,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000639,Taylor Kim 639,Enterprise,San Diego,West,10/19/2020,A,Y,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000640,Casey Garcia 640,Government,Portland,West,2026-03-13,B,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000641,Riley Kim 641,Consumer,Indianapolis,Midwest,07/20/2022,D,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000642,Taylor Smith 642,Government,Phoenix,Southwest,08/15/2024,a,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000643,Casey Lee 643,Government,Detroit,Midwest,06/21/2022,C,1,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000644,Riley Garcia 644,consumer ,Detroit,Midwest,03/16/2021,a,Yes,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000645,Taylor Patel 645,consumer ,Albany,Northeast,02/12/2021,C,Yes,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000646,Taylor Brown 646,Enterprise,Austin,Southwest,11/13/2021,B,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000647,Taylor Lee 647,Consumer,Indianapolis,Midwest,03/03/2026,A,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000648,Riley Brown 648,Government,Albany,Northeast,09/26/2023,A,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000649,Morgan Garcia 649,consumer ,Seattle,West,07/07/2024,D,N,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000650,Jordan Brown 650,Consumer,Jacksonville,Southeast,2022-09-23,C,1,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000651,Jordan Kim 651,Government,Birmingham,Southeast,05/06/2023,C,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000652,Alex Lee 652,Government,Indianapolis,Midwest,2021-11-14,C,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000653,Taylor Brown 653,Government,Boston,Northeast,2020-10-27,a,1,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000654,Jordan Smith 654,Consumer,Portland,West,06/03/2019,A,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000655,Alex Smith 655,Consumer,Jacksonville,Southeast,2022-05-15,C,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000656,Morgan Smith 656,Small Business,Buffalo,Northeast,2018-03-08,B,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000657,Riley Brown 657,Government,San Diego,West,2020-09-26,B,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000658,Jordan Lee 658,Enterprise,Chicago,Midwest,2024-04-19,B,Y,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000659,Alex Brown 659,consumer ,Philadelphia,Northeast,2018-03-01,C,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000660,Alex Lee 660,Enterprise,Atlanta,Southeast,06/26/2019,D,N,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000661,Taylor Kim 661,Enterprise,Buffalo,Northeast,2021-11-11,a,No,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000662,Morgan Lee 662,Enterprise,Buffalo,Northeast,2018-10-15,D,0,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000663,Taylor Smith 663,Government,Detroit,Midwest,2020-09-16,a,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000664,Taylor Patel 664,Government,Columbus,Midwest,03/08/2026,B,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000665,Riley Lee 665,Small Business,Chicago,Midwest,2025-08-20,C,Yes,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000666,Morgan Smith 666,Small Business,Austin,Southwest,2023-01-01,D,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000667,Alex Brown 667,Enterprise,Portland,West,05/18/2018,B,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000668,Casey Kim 668,Small Business,Denver,West,10/03/2019,a,Y,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000669,Riley Patel 669,consumer ,Seattle,West,04/01/2021,a,0,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000670,Casey Garcia 670,consumer ,Chicago,Midwest,08/29/2019,A,Y,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000671,Morgan Lee 671,Enterprise,Atlanta,Southeast,01/08/2022,A,No,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000672,Alex Smith 672,consumer ,Austin,Southwest,02/11/2023,A,0,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000673,Casey Patel 673,consumer ,Atlanta,Southeast,03/10/2021,B,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000674,Riley Kim 674,Government,Detroit,Midwest,2026-01-11,a,Y,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000675,Riley Smith 675,Government,Buffalo,Northeast,05/01/2020,D,1,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000676,Casey Kim 676,consumer ,Indianapolis,Midwest,07/19/2020,a,Yes,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000677,Jordan Garcia 677,Government,Indianapolis,Midwest,10/07/2024,a,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000678,Casey Lee 678,Consumer,Birmingham,Southeast,2020-01-04,C,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000679,Taylor Brown 679,consumer ,Seattle,West,11/23/2020,C,Yes,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000680,Riley Garcia 680,Government,Philadelphia,Northeast,2018-11-28,C,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000681,Taylor Patel 681,Small Business,Philadelphia,Northeast,2019-04-28,D,Y,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000682,Alex Lee 682,Government,Philadelphia,Northeast,2022-09-13,B,Y,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000683,Riley Smith 683,consumer ,Phoenix,Southwest,10/25/2022,C,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000684,Jordan Smith 684,Consumer,Nashville,Southeast,06/11/2024,C,N,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000685,Casey Kim 685,Enterprise,Atlanta,Southeast,2025-04-23,A,Yes,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000686,Jordan Lee 686,Consumer,Nashville,Southeast,2020-09-07,C,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000687,Casey Lee 687,Consumer,Portland,West,05/21/2019,C,No,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000688,Casey Lee 688,Small Business,Jacksonville,Southeast,02/05/2022,A,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000689,Alex Kim 689,Government,Philadelphia,Northeast,01/14/2020,D,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000690,Riley Smith 690,Enterprise,Birmingham,Southeast,2020-03-31,B,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000691,Alex Patel 691,Enterprise,Jacksonville,Southeast,10/11/2018,C,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000692,Alex Patel 692,consumer ,Boston,Northeast,2022-05-20,D,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000693,Casey Kim 693,Government,Atlanta,Southeast,2018-09-23,B,0,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00000694,Taylor Patel 694,Small Business,Buffalo,Northeast,11/07/2019,B,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
