customer_id,customer_name,email,city,state,region,signup_date,loyalty_tier,household_size,active_flag
CUST00000275,Riley Smith 275,customer275@example.com,Seattle,WA,West,2026-04-20,,3,True
CUST00000276,Casey Brown 276,customer276@example.com,Savannah,GA,South,12/10/2023,Plus,bad,Y
CUST00000277,Morgan Patel 277,customer277@example.com,Buffalo,NY,Northeast,2022-12-26,Gold,5,Y
CUST00000278,Morgan Smith 278,customer278@example.com,Miami,FL,South,12/19/2023,Silver,,Y
CUST00000279,Riley Brown 279,customer279@example.com,Aurora,CO,West,2026-02-13,Gold,,Yes
CUST00000280,Jordan Lee 280,customer280@example.com,Orlando,FL,South,2024-09-22,Gold,3,Yes
CUST00000281,Alex Brown 281,customer281@example.com,Albany,NY,Northeast,11/29/2024,Basic,1,True
CUST00000282,Casey Kim 282,customer282@example.com,Buffalo,NY,Northeast,2020-02-19,Basic,3,Y
CUST00000283,Alex Brown 283,customer283@example.com,Houston,TX,South,09/07/2023,,,N
CUST00000284,Taylor Brown 284,customer284@example.com,Chicago,IL,Midwest,2022-01-23,Basic,2,Y
CUST00000285,Morgan Brown 285,customer285@example.com,Orlando,FL,South,01/26/2026,Silver,6,Y
CUST00000286,Morgan Patel 286,customer286@example.com,Peoria,IL,Midwest,01/05/2020,,bad,True
CUST00000287,Jordan Garcia 287,customer287@example.com,Albany,NY,Northeast,2025-03-13,Gold,6,True
CUST00000288,Jordan Smith 288,customer288@example.com,Orlando,FL,South,09/22/2024,Plus,2,Y
CUST00000289,Riley Brown 289,customer289@example.com,Sacramento,CA,West,2020-06-17,Silver,6,N
CUST00000290,Taylor Patel 290,customer290@example.com,Savannah,GA,South,2020-10-02,Plus,bad,Y
CUST00000291,Jordan Brown 291,customer291@example.com,Orlando,FL,South,2023-01-04,Plus,6,N
CUST00000292,Casey Smith 292,customer292@example.com,Chicago,IL,Midwest,02/03/2024,,5,Y
CUST00000293,Alex Lee 293,customer293@example.com,Peoria,IL,Midwest,2025-01-11,Gold,2,Y
CUST00000294,Alex Smith 294,customer294@example.com,Albany,NY,Northeast,11/06/2025,,4,Y
CUST00000295,Alex Lee 295,customer295@example.com,Tacoma,WA,West,2025-03-12,Gold,6,Y
CUST00000296,Morgan Patel 296,customer296@example.com,Peoria,IL,Midwest,08/08/2025,Plus,5,Y
CUST00000297,Morgan Lee 297,customer297@example.com,Tacoma,WA,West,03/08/2021,gold ,4,Yes
CUST00000298,Jordan Smith 298,customer298@example.com,Tacoma,WA,West,12/10/2025,gold ,3,Yes
CUST00000299,Jordan Smith 299,customer299@example.com,Chicago,IL,Midwest,12/17/2022,gold ,4,Yes
CUST00000300,Morgan Garcia 300,customer300@example.com,Austin,TX,South,02/14/2023,,bad,Yes
CUST00000301,Alex Brown 301,customer301@example.com,Savannah,GA,South,2022-05-20,Silver,4,N
CUST00000302,Casey Garcia 302,customer302@example.com,Dallas,TX,South,10/25/2020,gold ,bad,Y
CUST00000303,Morgan Garcia 303,customer303@example.com,Sacramento,CA,West,07/26/2020,Basic,4,Yes
CUST00000304,Morgan Smith 304,customer304@example.com,Seattle,WA,West,12/12/2024,Plus,,N
CUST00000305,Alex Brown 305,customer305@example.com,Austin,TX,South,2022-01-15,gold ,5,N
CUST00000306,Casey Smith 306,customer306@example.com,Dallas,TX,South,02/24/2025,,5,Y
CUST00000307,Taylor Smith 307,customer307@example.com,Miami,FL,South,2020-04-27,Plus,3,N
CUST00000308,Alex Patel 308,customer308@example.com,Aurora,CO,West,05/18/2020,gold ,,Yes
CUST00000309,Alex Patel 309,customer309@example.com,Tacoma,WA,West,2023-06-22,Silver,3,Y
CUST00000310,Jordan Garcia 310,customer310@example.com,Miami,FL,South,08/22/2025,Gold,bad,Y
CUST00000311,Taylor Lee 311,customer311@example.com,Atlanta,GA,South,2022-08-20,gold ,2,Yes
CUST00000312,Morgan Kim 312,customer312@example.com,Miami,FL,South,03/08/2025,,5,Y
CUST00000313,Alex Kim 313,customer313@example.com,Sacramento,CA,West,2024-08-18,Gold,,Y
CUST00000314,Casey Lee 314,customer314@example.com,Buffalo,NY,Northeast,2025-12-06,Plus,3,Yes
CUST00000315,Riley Kim 315,customer315@example.com,Sacramento,CA,West,2023-10-10,,4,N
CUST00000316,Alex Lee 316,customer316@example.com,Seattle,WA,West,07/17/2025,Gold,5,Y
CUST00000317,Alex Garcia 317,customer317@example.com,Peoria,IL,Midwest,2021-01-03,Basic,bad,Y
CUST00000318,Casey Kim 318,customer318@example.com,Sacramento,CA,West,2025-01-17,gold ,5,True
CUST00000319,Casey Kim 319,customer319@example.com,Atlanta,GA,South,2024-07-01,,3,N
CUST00000320,Taylor Garcia 320,customer320@example.com,Orlando,FL,South,2023-08-08,Gold,6,Y
CUST00000321,Jordan Kim 321,customer321@example.com,Chicago,IL,Midwest,2025-05-03,gold ,5,N
CUST00000322,Casey Garcia 322,customer322@example.com,Houston,TX,South,2023-06-06,Basic,,Y
CUST00000323,Morgan Garcia 323,customer323@example.com,Tacoma,WA,West,2022-07-13,gold ,6,Yes
CUST00000324,Taylor Garcia 324,customer324@example.com,Savannah,GA,South,10/27/2020,Basic,5,Y
CUST00000325,Taylor Garcia 325,customer325@example.com,Seattle,WA,West,07/03/2024,gold ,1,Y
CUST00000326,Morgan Garcia 326,customer326@example.com,Chicago,IL,Midwest,2022-05-10,Silver,3,N
CUST00000327,Taylor Kim 327,customer327@example.com,Albany,NY,Northeast,07/19/2021,,,True
CUST00000328,Taylor Lee 328,customer328@example.com,Atlanta,GA,South,2020-05-14,Gold,3,Y
CUST00000329,Riley Patel 329,customer329@example.com,Albany,NY,Northeast,2024-05-14,gold ,bad,True
CUST00000330,Morgan Smith 330,customer330@example.com,Sacramento,CA,West,2020-07-22,Plus,3,Y
CUST00000331,Taylor Brown 331,customer331@example.com,Atlanta,GA,South,2021-06-10,gold ,4,True
CUST00000332,Riley Patel 332,customer332@example.com,Buffalo,NY,Northeast,06/16/2024,Basic,5,N
CUST00000333,Riley Smith 333,customer333@example.com,Atlanta,GA,South,2020-12-23,Basic,5,Y
CUST00000334,Morgan Kim 334,,Savannah,GA,South,08/06/2023,gold ,2,Yes
CUST00000335,Alex Kim 335,customer335@example.com,Seattle,WA,West,03/16/2020,gold ,1,Y
CUST00000336,Taylor Brown 336,customer336@example.com,Tacoma,WA,West,2025-05-31,Plus,3,Yes
CUST00000337,Riley Patel 337,customer337@example.com,Seattle,WA,West,2024-03-05,,3,True
CUST00000338,Jordan Brown 338,customer338@example.com,Buffalo,NY,Northeast,01/17/2021,Plus,6,Yes
CUST00000339,Taylor Patel 339,customer339@example.com,Peoria,IL,Midwest,2023-11-15,gold ,4,Y
CUST00000340,Taylor Patel 340,customer340@example.com,Houston,TX,South,04/10/2020,Gold,6,Y
CUST00000341,Riley Kim 341,customer341@example.com,Miami,FL,South,2023-03-23,Silver,bad,Y
CUST00000342,Casey Patel 342,customer342@example.com,Atlanta,GA,South,2025-04-27,Basic,bad,Yes
CUST00000343,Riley Patel 343,customer343@example.com,Aurora,CO,West,2025-10-24,Plus,1,Y
CUST00000344,Casey Garcia 344,customer344@example.com,Orlando,FL,South,07/07/2021,Plus,6,Yes
CUST00000345,Riley Lee 345,customer345@example.com,Tacoma,WA,West,2022-02-25,Plus,4,Yes
CUST00000346,Jordan Patel 346,customer346@example.com,Savannah,GA,South,05/10/2025,Gold,1,N
CUST00000347,Casey Lee 347,customer347@example.com,Miami,FL,South,2023-05-13,Silver,6,Y
CUST00000348,Riley Garcia 348,customer348@example.com,Savannah,GA,South,03/16/2023,,1,N
CUST00000349,Taylor Patel 349,customer349@example.com,Denver,CO,West,2021-09-04,,6,Y
CUST00000350,Morgan Patel 350,customer350@example.com,Orlando,FL,South,2023-02-11,Basic,6,Y
CUST00000351,Morgan Garcia 351,customer351@example.com,Tacoma,WA,West,2023-08-27,Gold,4,Yes
CUST00000352,Taylor Garcia 352,customer352@example.com,Peoria,IL,Midwest,2026-05-08,Silver,5,N
CUST00000353,Jordan Garcia 353,customer353@example.com,Tacoma,WA,West,12/10/2025,Plus,5,Yes
CUST00000354,Casey Smith 354,customer354@example.com,Denver,CO,West,10/18/2025,gold ,5,Yes
CUST00000355,Taylor Brown 355,customer355@example.com,Aurora,CO,West,2022-01-31,Plus,3,Y
CUST00000356,Casey Garcia 356,customer356@example.com,Seattle,WA,West,2025-02-02,Basic,3,Yes
CUST00000357,Morgan Patel 357,customer357@example.com,Orlando,FL,South,2022-05-13,Gold,3,Y
CUST00000358,Alex Kim 358,customer358@example.com,Los Angeles,CA,West,11/13/2024,,,Y
CUST00000359,Morgan Garcia 359,customer359@example.com,Aurora,CO,West,09/28/2022,Gold,1,Y
CUST00000360,Morgan Brown 360,customer360@example.com,Buffalo,NY,Northeast,08/18/2025,Basic,6,True
CUST00000361,Alex Brown 361,customer361@example.com,Sacramento,CA,West,2024-01-26,Basic,3,Y
CUST00000362,Riley Smith 362,customer362@example.com,Los Angeles,CA,West,04/02/2026,Plus,2,Y
CUST00000363,Alex Garcia 363,customer363@example.com,Tacoma,WA,West,09/10/2023,Silver,5,Y
CUST00000364,Taylor Brown 364,customer364@example.com,Los Angeles,CA,West,2020-04-14,Plus,4,Y
CUST00000365,Taylor Lee 365,customer365@example.com,Buffalo,NY,Northeast,03/06/2024,Basic,4,Y
CUST00000366,Casey Garcia 366,customer366@example.com,Peoria,IL,Midwest,2024-03-13,Silver,6,Y
CUST00000367,Alex Garcia 367,customer367@example.com,Chicago,IL,Midwest,2025-07-26,Silver,4,N
CUST00000368,Morgan Kim 368,customer368@example.com,Peoria,IL,Midwest,01/27/2021,gold ,4,Y
CUST00000369,Casey Patel 369,customer369@example.com,Austin,TX,South,08/06/2021,gold ,5,Y
CUST00000370,Morgan Kim 370,customer370@example.com,Miami,FL,South,2022-09-29,Basic,2,Yes
CUST00000371,Taylor Garcia 371,customer371@example.com,Albany,NY,Northeast,07/29/2025,gold ,6,True
CUST00000372,Alex Kim 372,customer372@example.com,Chicago,IL,Midwest,2025-08-05,Basic,bad,Y
CUST00000373,Taylor Smith 373,customer373@example.com,Denver,CO,West,07/07/2022,gold ,5,Y
CUST00000374,Riley Smith 374,customer374@example.com,Los Angeles,CA,West,02/17/2024,gold ,2,Y
CUST00000375,Alex Patel 375,customer375@example.com,Seattle,WA,West,2020-02-28,Plus,2,N
CUST00000376,Taylor Patel 376,customer376@example.com,Dallas,TX,South,12/03/2023,Silver,,Y
CUST00000377,Casey Smith 377,customer377@example.com,Miami,FL,South,01/04/2026,Plus,bad,Yes
CUST00000378,Jordan Garcia 378,customer378@example.com,Buffalo,NY,Northeast,2026-02-01,gold ,3,Y
CUST00000379,Taylor Lee 379,customer379@example.com,Atlanta,GA,South,03/06/2022,Basic,1,Yes
CUST00000380,Jordan Lee 380,,Miami,FL,South,08/02/2022,,5,True
CUST00000381,Alex Kim 381,customer381@example.com,Atlanta,GA,South,07/26/2024,gold ,bad,N
CUST00000382,Morgan Kim 382,customer382@example.com,Dallas,TX,South,2024-07-14,,5,True
CUST00000383,Casey Patel 383,customer383@example.com,Atlanta,GA,South,2025-05-05,gold ,1,Y
CUST00000384,Taylor Brown 384,customer384@example.com,Albany,NY,Northeast,03/26/2024,Gold,3,Y
CUST00000385,Casey Brown 385,customer385@example.com,Savannah,GA,South,01/14/2024,gold ,6,Y
CUST00000386,Alex Garcia 386,customer386@example.com,Houston,TX,South,04/21/2020,,bad,Y
CUST00000387,Riley Lee 387,customer387@example.com,Aurora,CO,West,02/11/2026,Gold,3,True
CUST00000388,Jordan Smith 388,customer388@example.com,Orlando,FL,South,10/15/2025,Basic,6,Y
CUST00000389,Taylor Garcia 389,customer389@example.com,Tacoma,WA,West,01/09/2025,Basic,2,N
CUST00000390,Taylor Smith 390,customer390@example.com,Miami,FL,South,09/04/2021,Silver,3,True
CUST00000391,Casey Patel 391,customer391@example.com,Seattle,WA,West,2023-10-08,Silver,,Y
CUST00000392,Riley Kim 392,customer392@example.com,Savannah,GA,South,03/15/2026,gold ,4,Y
CUST00000393,Alex Patel 393,customer393@example.com,Aurora,CO,West,10/03/2021,Plus,5,Y
CUST00000394,Jordan Lee 394,customer394@example.com,Orlando,FL,South,12/02/2025,,1,True
CUST00000395,Riley Smith 395,customer395@example.com,Peoria,IL,Midwest,02/22/2025,Gold,5,Y
CUST00000396,Riley Brown 396,customer396@example.com,Savannah,GA,South,05/20/2021,Gold,bad,Y
CUST00000397,Riley Patel 397,customer397@example.com,Seattle,WA,West,2020-12-09,gold ,2,Y
CUST00000398,Alex Garcia 398,customer398@example.com,Los Angeles,CA,West,09/13/2025,Basic,3,Y
CUST00000399,Taylor Kim 399,customer399@example.com,Savannah,GA,South,2026-02-11,Plus,,N
CUST00000400,Jordan Kim 400,customer400@example.com,Albany,NY,Northeast,01/17/2024,Plus,6,Y
CUST00000401,Casey Kim 401,customer401@example.com,Los Angeles,CA,West,03/19/2022,Silver,bad,N
CUST00000402,Taylor Lee 402,customer402@example.com,Buffalo,NY,Northeast,07/25/2021,,2,Y
CUST00000403,Taylor Kim 403,customer403@example.com,Albany,NY,Northeast,2020-01-01,gold ,5,N
CUST00000404,Alex Smith 404,customer404@example.com,Sacramento,CA,West,2021-05-05,Basic,4,N
CUST00000405,Alex Smith 405,customer405@example.com,Houston,TX,South,08/09/2022,Silver,4,Y
CUST00000406,Casey Kim 406,customer406@example.com,Los Angeles,CA,West,06/13/2021,Plus,1,Y
CUST00000407,Alex Brown 407,customer407@example.com,Houston,TX,South,11/22/2025,gold ,3,Y
CUST00000408,Alex Smith 408,customer408@example.com,Dallas,TX,South,2022-07-05,Gold,3,Yes
CUST00000409,Casey Lee 409,customer409@example.com,Buffalo,NY,Northeast,2022-01-11,,6,N
CUST00000410,Casey Kim 410,customer410@example.com,Aurora,CO,West,2024-03-27,Silver,3,Y
CUST00000411,Casey Smith 411,customer411@example.com,Austin,TX,South,12/25/2020,Plus,4,True
CUST00000412,Riley Lee 412,customer412@example.com,Atlanta,GA,South,2025-11-21,gold ,5,Y
CUST00000413,Morgan Brown 413,customer413@example.com,Albany,NY,Northeast,2022-05-22,,bad,N
CUST00000414,Casey Patel 414,customer414@example.com,Denver,CO,West,2023-08-22,Basic,1,Yes
CUST00000415,Alex Lee 415,customer415@example.com,Seattle,WA,West,2020-06-27,Silver,4,N
CUST00000416,Jordan Brown 416,customer416@example.com,Atlanta,GA,South,2020-01-28,Plus,5,Y
CUST00000417,Morgan Brown 417,customer417@example.com,Sacramento,CA,West,2025-05-28,Gold,5,Yes
CUST00000418,Riley Smith 418,customer418@example.com,Seattle,WA,West,2020-09-24,,6,Y
CUST00000419,Casey Lee 419,customer419@example.com,Orlando,FL,South,2024-07-26,,3,Yes
CUST00000420,Riley Patel 420,customer420@example.com,Chicago,IL,Midwest,11/17/2022,Plus,4,True
CUST00000421,Casey Garcia 421,customer421@example.com,Seattle,WA,West,2020-11-13,Plus,4,Y
CUST00000422,Morgan Kim 422,customer422@example.com,Buffalo,NY,Northeast,08/29/2022,Gold,bad,True
CUST00000423,Jordan Smith 423,customer423@example.com,Albany,NY,Northeast,2021-09-23,Silver,2,Y
CUST00000424,Alex Lee 424,customer424@example.com,Atlanta,GA,South,2024-06-07,,2,True
CUST00000425,Taylor Smith 425,customer425@example.com,Seattle,WA,West,2023-07-10,gold ,2,N
CUST00000426,Casey Garcia 426,customer426@example.com,Peoria,IL,Midwest,02/18/2023,,,Y
CUST00000427,Riley Lee 427,customer427@example.com,Los Angeles,CA,West,2023-12-25,gold ,4,Y
CUST00000428,Riley Kim 428,customer428@example.com,Savannah,GA,South,2024-08-24,Basic,4,Y
CUST00000429,Jordan Garcia 429,customer429@example.com,Los Angeles,CA,West,2020-11-17,Gold,4,N
CUST00000430,Casey Patel 430,customer430@example.com,Peoria,IL,Midwest,07/20/2023,gold ,2,Y
CUST00000431,Jordan Patel 431,customer431@example.com,Peoria,IL,Midwest,02/06/2026,Plus,bad,True
CUST00000432,Alex Kim 432,customer432@example.com,Los Angeles,CA,West,2021-11-02,,1,Yes
CUST00000433,Riley Brown 433,customer433@example.com,Savannah,GA,South,2021-08-17,Plus,4,Y
CUST00000434,Riley Garcia 434,customer434@example.com,Tacoma,WA,West,2023-11-16,Silver,5,Y
CUST00000435,Alex Patel 435,customer435@example.com,Peoria,IL,Midwest,09/15/2025,Gold,5,N
CUST00000436,Alex Brown 436,customer436@example.com,Austin,TX,South,2024-09-12,gold ,6,Y
CUST00000437,Casey Kim 437,customer437@example.com,Savannah,GA,South,01/11/2025,Gold,6,Yes
CUST00000438,Morgan Garcia 438,customer438@example.com,Orlando,FL,South,2022-02-23,gold ,,Y
CUST00000439,Alex Smith 439,customer439@example.com,Dallas,TX,South,2022-05-29,Basic,1,N
CUST00000440,Morgan Kim 440,customer440@example.com,Chicago,IL,Midwest,2023-04-16,Silver,4,Y
CUST00000441,Riley Garcia 441,customer441@example.com,Seattle,WA,West,2021-05-13,Basic,5,True
CUST00000442,Jordan Patel 442,customer442@example.com,Dallas,TX,South,06/05/2023,Basic,5,Y
CUST00000443,Riley Garcia 443,customer443@example.com,Chicago,IL,Midwest,2021-03-04,Plus,6,Y
CUST00000444,Alex Patel 444,customer444@example.com,Tacoma,WA,West,2024-07-01,Basic,6,Y
CUST00000445,Morgan Patel 445,customer445@example.com,Savannah,GA,South,2023-05-26,Gold,6,Y
CUST00000446,Alex Brown 446,customer446@example.com,Atlanta,GA,South,2021-07-16,Plus,3,Y
CUST00000447,Jordan Kim 447,customer447@example.com,Chicago,IL,Midwest,01/18/2024,Silver,5,Y
CUST00000448,Casey Garcia 448,customer448@example.com,Denver,CO,West,07/05/2024,Silver,4,True
CUST00000449,Jordan Patel 449,customer449@example.com,Dallas,TX,South,2024-12-02,,5,N
CUST00000450,Jordan Kim 450,customer450@example.com,Peoria,IL,Midwest,2023-08-29,gold ,6,Y
CUST00000451,Taylor Kim 451,customer451@example.com,Tacoma,WA,West,04/04/2024,gold ,6,Y
CUST00000452,Taylor Kim 452,customer452@example.com,Los Angeles,CA,West,01/07/2021,Basic,6,Yes
CUST00000453,Morgan Garcia 453,customer453@example.com,Chicago,IL,Midwest,2026-01-11,Basic,5,Y
CUST00000454,Alex Smith 454,customer454@example.com,Denver,CO,West,08/29/2021,Basic,bad,Y
CUST00000455,Riley Garcia 455,customer455@example.com,Orlando,FL,South,2025-03-28,Plus,bad,Y
CUST00000456,Taylor Lee 456,customer456@example.com,Miami,FL,South,2021-07-20,Gold,bad,Y
CUST00000457,Casey Patel 457,customer457@example.com,Chicago,IL,Midwest,12/15/2021,Gold,bad,Yes
CUST00000458,Casey Garcia 458,customer458@example.com,Sacramento,CA,West,07/21/2021,Silver,,True
CUST00000459,Riley Kim 459,customer459@example.com,Peoria,IL,Midwest,2023-04-26,Basic,bad,Y
CUST00000460,Morgan Garcia 460,customer460@example.com,Houston,TX,South,2022-02-23,,3,Y
CUST00000461,Taylor Garcia 461,customer461@example.com,Sacramento,CA,West,2022-03-27,Silver,bad,Y
CUST00000462,Jordan Kim 462,customer462@example.com,Austin,TX,South,2024-05-28,Gold,6,Y
CUST00000463,Taylor Lee 463,customer463@example.com,Atlanta,GA,South,2023-01-06,Basic,bad,Yes
CUST00000464,Jordan Smith 464,customer464@example.com,Atlanta,GA,South,12/06/2021,,5,Y
CUST00000465,Morgan Garcia 465,customer465@example.com,Peoria,IL,Midwest,05/12/2022,gold ,bad,Y
CUST00000466,Riley Lee 466,customer466@example.com,Atlanta,GA,South,2025-02-26,Plus,5,Y
CUST00000467,Casey Kim 467,customer467@example.com,Albany,NY,Northeast,05/17/2024,Basic,4,N
CUST00000468,Casey Kim 468,customer468@example.com,Tacoma,WA,West,2024-06-01,Silver,6,N
CUST00000469,Alex Patel 469,customer469@example.com,Tacoma,WA,West,06/29/2024,,bad,N
CUST00000470,Alex Lee 470,customer470@example.com,Peoria,IL,Midwest,2024-04-10,Plus,,Y
CUST00000471,Casey Brown 471,customer471@example.com,Denver,CO,West,05/18/2024,,4,Yes
CUST00000472,Casey Brown 472,customer472@example.com,Dallas,TX,South,2023-11-12,Silver,5,Y
CUST00000473,Casey Smith 473,customer473@example.com,Orlando,FL,South,07/31/2020,gold ,5,N
CUST00000474,Casey Garcia 474,customer474@example.com,Dallas,TX,South,2025-01-29,,3,N
CUST00000475,Casey Patel 475,customer475@example.com,Chicago,IL,Midwest,2021-01-22,Basic,,Yes
CUST00000476,Jordan Garcia 476,customer476@example.com,Albany,NY,Northeast,02/19/2021,gold ,1,Y
CUST00000477,Riley Brown 477,customer477@example.com,Aurora,CO,West,06/22/2021,Basic,5,True
CUST00000478,Jordan Lee 478,customer478@example.com,Orlando,FL,South,2025-11-28,,bad,True
CUST00000479,Jordan Lee 479,customer479@example.com,Albany,NY,Northeast,04/04/2020,gold ,bad,N
CUST00000480,Taylor Garcia 480,customer480@example.com,Orlando,FL,South,12/25/2025,Gold,5,Yes
CUST00000481,Alex Kim 481,customer481@example.com,Aurora,CO,West,05/06/2021,,6,Y
CUST00000482,Jordan Kim 482,customer482@example.com,Albany,NY,Northeast,02/18/2024,,6,True
CUST00000483,Jordan Kim 483,customer483@example.com,Miami,FL,South,2023-01-14,Basic,6,Yes
CUST00000484,Riley Kim 484,customer484@example.com,Austin,TX,South,2025-03-27,Silver,1,Yes
CUST00000485,Casey Garcia 485,customer485@example.com,Seattle,WA,West,2023-07-02,,4,Y
CUST00000486,Alex Kim 486,customer486@example.com,Aurora,CO,West,03/14/2026,Silver,3,Yes
CUST00000487,Alex Lee 487,customer487@example.com,Los Angeles,CA,West,03/15/2025,gold ,,Y
CUST00000488,Casey Lee 488,customer488@example.com,Peoria,IL,Midwest,03/28/2023,Basic,6,Yes
CUST00000489,Alex Patel 489,customer489@example.com,Denver,CO,West,2025-03-10,Plus,4,Y
CUST00000490,Jordan Brown 490,customer490@example.com,Houston,TX,South,08/21/2022,Plus,6,True
CUST00000491,Casey Smith 491,customer491@example.com,Tacoma,WA,West,05/26/2023,,6,Y
CUST00000492,Jordan Smith 492,customer492@example.com,Los Angeles,CA,West,2021-03-06,,,Yes
CUST00000493,Taylor Patel 493,customer493@example.com,Peoria,IL,Midwest,2024-05-29,gold ,6,True
CUST00000494,Riley Kim 494,customer494@example.com,Atlanta,GA,South,2025-04-24,Basic,bad,True
CUST00000495,Jordan Smith 495,customer495@example.com,Denver,CO,West,2020-01-22,Gold,5,Y
CUST00000496,Riley Lee 496,customer496@example.com,Sacramento,CA,West,12/28/2025,Plus,bad,Y
CUST00000497,Taylor Garcia 497,customer497@example.com,Peoria,IL,Midwest,08/21/2021,Plus,1,Y
CUST00000498,Casey Lee 498,customer498@example.com,Savannah,GA,South,2021-04-08,Basic,bad,Y
CUST00000499,Taylor Brown 499,customer499@example.com,Austin,TX,South,01/11/2026,,5,Yes
CUST00000500,Morgan Brown 500,customer500@example.com,Houston,TX,South,04/23/2025,,3,Yes
CUST00000501,Alex Brown 501,customer501@example.com,Chicago,IL,Midwest,08/16/2021,gold ,4,True
CUST00000502,Riley Garcia 502,customer502@example.com,Orlando,FL,South,2021-01-05,Gold,bad,N
CUST00000503,Morgan Lee 503,customer503@example.com,Denver,CO,West,01/25/2025,Gold,6,True
CUST00000504,Riley Brown 504,customer504@example.com,Seattle,WA,West,2020-04-14,,bad,True
CUST00000505,Jordan Garcia 505,,Dallas,TX,South,2020-08-09,Basic,1,N
CUST00000506,Casey Smith 506,customer506@example.com,Seattle,WA,West,2023-05-07,gold ,6,True
CUST00000507,Alex Brown 507,customer507@example.com,Seattle,WA,West,2024-10-05,Basic,1,Y
CUST00000508,Riley Garcia 508,customer508@example.com,Los Angeles,CA,West,06/25/2020,Plus,5,True
CUST00000509,Taylor Lee 509,customer509@example.com,Dallas,TX,South,2025-11-05,,2,N
CUST00000510,Casey Lee 510,customer510@example.com,Houston,TX,South,2020-03-18,Plus,6,N
CUST00000511,Morgan Kim 511,customer511@example.com,Miami,FL,South,2024-01-12,gold ,5,Y
CUST00000512,Alex Kim 512,customer512@example.com,Denver,CO,West,12/17/2022,,,Y
CUST00000513,Morgan Patel 513,customer513@example.com,Los Angeles,CA,West,04/26/2022,gold ,,Yes
CUST00000514,Morgan Lee 514,customer514@example.com,Peoria,IL,Midwest,07/23/2021,,,Y
CUST00000515,Casey Lee 515,customer515@example.com,Buffalo,NY,Northeast,2025-11-18,Plus,5,Y
CUST00000516,Jordan Lee 516,customer516@example.com,Austin,TX,South,2023-10-02,Plus,5,Y
CUST00000517,Jordan Kim 517,customer517@example.com,Aurora,CO,West,02/01/2020,gold ,4,Y
CUST00000518,Alex Patel 518,customer518@example.com,Miami,FL,South,04/10/2026,gold ,2,Yes
CUST00000519,Taylor Lee 519,customer519@example.com,Peoria,IL,Midwest,04/17/2021,Basic,4,Y
CUST00000520,Taylor Smith 520,customer520@example.com,Austin,TX,South,2026-05-20,Basic,6,N
CUST00000521,Morgan Patel 521,customer521@example.com,Denver,CO,West,04/06/2021,Plus,3,Y
CUST00000522,Taylor Kim 522,customer522@example.com,Chicago,IL,Midwest,12/16/2024,Basic,3,N
CUST00000523,Jordan Garcia 523,customer523@example.com,Houston,TX,South,2024-06-21,Gold,6,N
CUST00000524,Jordan Smith 524,customer524@example.com,Houston,TX,South,2024-08-06,Plus,2,Yes
CUST00000525,Taylor Lee 525,customer525@example.com,Buffalo,NY,Northeast,04/04/2024,Basic,5,True
CUST00000526,Jordan Patel 526,customer526@example.com,Austin,TX,South,2021-02-13,,5,N
CUST00000527,Taylor Garcia 527,customer527@example.com,Peoria,IL,Midwest,06/17/2022,Silver,6,Y
CUST00000528,Alex Garcia 528,customer528@example.com,Atlanta,GA,South,09/11/2025,gold ,4,Y
CUST00000529,Taylor Smith 529,customer529@example.com,Dallas,TX,South,2021-11-24,,5,True
CUST00000530,Taylor Kim 530,customer530@example.com,Dallas,TX,South,05/31/2025,Plus,3,Y
CUST00000531,Alex Patel 531,customer531@example.com,Denver,CO,West,04/15/2022,Plus,1,True
CUST00000532,Taylor Patel 532,customer532@example.com,Seattle,WA,West,06/29/2024,Basic,bad,Y
CUST00000533,Casey Lee 533,customer533@example.com,Albany,NY,Northeast,01/19/2025,Plus,5,True
CUST00000534,Riley Smith 534,customer534@example.com,Buffalo,NY,Northeast,04/08/2021,Plus,2,True
CUST00000535,Morgan Brown 535,customer535@example.com,Denver,CO,West,02/27/2023,gold ,6,N
CUST00000536,Morgan Brown 536,customer536@example.com,Seattle,WA,West,2023-04-02,Plus,4,True
CUST00000537,Morgan Patel 537,customer537@example.com,Seattle,WA,West,2023-05-06,gold ,5,Yes
CUST00000538,Riley Patel 538,customer538@example.com,Dallas,TX,South,11/08/2025,Basic,2,N
CUST00000539,Alex Lee 539,customer539@example.com,Albany,NY,Northeast,05/16/2023,Basic,,Y
CUST00000540,Riley Lee 540,customer540@example.com,Miami,FL,South,03/10/2025,Basic,6,Y
CUST00000541,Casey Brown 541,customer541@example.com,Houston,TX,South,2024-08-30,Plus,3,True
CUST00000542,Morgan Brown 542,customer542@example.com,Houston,TX,South,06/15/2022,Basic,2,Yes
CUST00000543,Casey Brown 543,customer543@example.com,Atlanta,GA,South,2023-06-01,Basic,5,N
CUST00000544,Morgan Brown 544,customer544@example.com,Peoria,IL,Midwest,2020-01-16,Silver,5,Y
CUST00000545,Morgan Brown 545,customer545@example.com,Sacramento,CA,West,2022-03-31,,1,True
CUST00000546,Taylor Garcia 546,customer546@example.com,Tacoma,WA,West,08/14/2020,Basic,1,True
CUST00000547,Casey Kim 547,customer547@example.com,Atlanta,GA,South,2024-10-25,,5,Y
CUST00000548,Alex Lee 548,customer548@example.com,Orlando,FL,South,2023-03-01,Basic,2,Y
