customer_id,customer_name,email,city,state,region,signup_date,loyalty_tier,household_size,active_flag,customer_hash,store_transactions,store_sales,store_units,online_orders,online_sales,online_units,lifetime_sales,omnichannel_flag
CUST00001494,Casey Brown 1494,customer1494@example.com,Atlanta,GA,South,2023-04-05,Unknown,1.0,True,486d2b2cd33984a023da,4.0,5127.24,16.0,1.0,2071.7999999999997,10.0,7199.039999999999,True
CUST00000900,Alex Garcia 900,customer900@example.com,Buffalo,NY,Northeast,,Plus,,True,770e7e2706ec58f929ea,2.0,7197.44,15.0,0.0,0.0,0.0,7197.44,False
CUST00000196,Jordan Kim 196,customer196@example.com,Sacramento,CA,West,2024-11-17,Unknown,5.0,True,50fb9f322b8e45f96030,2.0,7194.599999999999,13.0,0.0,0.0,0.0,7194.599999999999,False
CUST00001400,Morgan Garcia 1400,customer1400@example.com,Seattle,WA,West,2022-03-10,Gold,,True,6a2a6d250d0f08eca2ec,1.0,1133.96,2.0,2.0,6060.4400000000005,10.0,7194.400000000001,True
CUST00001511,Casey Brown 1511,customer1511@example.com,Sacramento,CA,West,2024-06-29,Silver,1.0,True,5b39b80366b2b4b6ce6e,2.0,4697.9400000000005,12.0,1.0,2496.04,5.0,7193.9800000000005,True
CUST00000854,Jordan Smith 854,customer854@example.com,Atlanta,GA,South,2023-07-28,Plus,6.0,True,d807c71c19a6c9d4c885,1.0,2418.0699999999997,10.0,2.0,4761.28,17.0,7179.349999999999,True
CUST00001573,Casey Lee 1573,customer1573@example.com,Peoria,IL,Midwest,2025-08-01,Basic,4.0,True,1fb39a94a389c3b1d5fa,3.0,3226.65,8.0,1.0,3952.13,9.0,7178.780000000001,True
CUST00001691,Jordan Brown 1691,customer1691@example.com,Atlanta,GA,South,,Plus,5.0,True,9e35a6c3408004582e2d,2.0,5312.54,23.0,2.0,1865.19,4.0,7177.73,True
CUST00001282,Alex Patel 1282,customer1282@example.com,Orlando,FL,South,2021-08-23,Silver,,True,67f5d0cb6459cecf60f2,2.0,7173.6,10.0,0.0,0.0,0.0,7173.6,False
CUST00000812,Casey Lee 812,customer812@example.com,Denver,CO,West,2022-06-19,Silver,5.0,True,c9f6a0562a1dc5b675f3,3.0,2984.2400000000002,10.0,1.0,4182.43,10.0,7166.67,True
CUST00000930,Jordan Brown 930,customer930@example.com,Buffalo,NY,Northeast,2022-03-26,Plus,4.0,True,2d1e18ce051dd86ac691,2.0,3953.3100000000004,11.0,2.0,3206.4900000000002,10.0,7159.800000000001,True
CUST00001632,Alex Garcia 1632,customer1632@example.com,Seattle,WA,West,,Gold,2.0,True,299934502ffe3aead1ee,3.0,3163.07,6.0,2.0,3995.4599999999996,6.0,7158.53,True
CUST00000695,Jordan Patel 695,customer695@example.com,Peoria,IL,Midwest,,Gold,,True,9460bd3a63181646feec,2.0,7157.25,14.0,0.0,0.0,0.0,7157.25,False
CUST00001128,Casey Brown 1128,customer1128@example.com,Dallas,TX,South,2026-04-24,Gold,,False,e19840f857c5a160bab8,1.0,1585.46,3.0,4.0,5558.5599999999995,20.0,7144.0199999999995,True
CUST00001341,Morgan Smith 1341,customer1341@example.com,Los Angeles,CA,West,2020-05-23,Silver,2.0,True,80d4c7ea5f138989734e,2.0,7143.43,17.0,0.0,0.0,0.0,7143.43,False
CUST00001069,Alex Kim 1069,customer1069@example.com,Denver,CO,West,2025-04-04,Gold,,True,46b3762feb66f985948c,1.0,131.79,1.0,4.0,7009.86,17.0,7141.65,True
CUST00000326,Morgan Garcia 326,customer326@example.com,Chicago,IL,Midwest,2022-05-10,Silver,3.0,False,31fcf0b9af57531a0988,1.0,357.24,4.0,3.0,6784.05,15.0,7141.29,True
CUST00000518,Alex Patel 518,customer518@example.com,Miami,FL,South,,Gold,2.0,True,e4c9053dd0682e794ef9,4.0,7125.780000000001,14.0,0.0,0.0,0.0,7125.780000000001,False
CUST00001120,Morgan Smith 1120,customer1120@example.com,Tacoma,WA,West,,Basic,4.0,True,5d78445ce92022555949,1.0,5550.78,12.0,1.0,1568.8200000000002,5.0,7119.6,True
CUST00001016,Riley Lee 1016,customer1016@example.com,Seattle,WA,West,,Gold,4.0,True,e142b0b5e79f909629de,2.0,3464.42,15.0,1.0,3652.52,5.0,7116.9400000000005,True
CUST00000060,Taylor Kim 60,customer60@example.com,Tacoma,WA,West,,Plus,5.0,True,fc2f787d13101d06455d,2.0,6441.55,14.0,1.0,667.04,1.0,7108.59,True
CUST00000444,Alex Patel 444,customer444@example.com,Tacoma,WA,West,2024-07-01,Basic,6.0,True,20e4da8e61a15c388bf8,2.0,7107.5,16.0,0.0,0.0,0.0,7107.5,False
CUST00001453,Jordan Patel 1453,customer1453@example.com,Chicago,IL,Midwest,,Silver,,True,dc5c523c869dd43cd608,1.0,4362.04,8.0,1.0,2742.89,3.0,7104.93,True
CUST00000626,Riley Smith 626,customer626@example.com,Savannah,GA,South,2024-05-27,Gold,1.0,False,3630f3afa2097cc23cd7,3.0,7102.72,14.0,0.0,0.0,0.0,7102.72,False
CUST00001281,Morgan Smith 1281,customer1281@example.com,Sacramento,CA,West,2023-12-21,Basic,,True,db9f00e24ae26ab82934,3.0,6854.79,15.0,1.0,239.03,3.0,7093.82,True
CUST00001058,Jordan Brown 1058,customer1058@example.com,Savannah,GA,South,2020-12-13,Silver,2.0,True,432630bc6287a569f95d,1.0,1905.0700000000002,8.0,3.0,5166.05,13.0,7071.120000000001,True
CUST00000498,Casey Lee 498,customer498@example.com,Savannah,GA,South,2021-04-08,Basic,,True,824c076a6cf7477b24cd,3.0,7023.110000000001,18.0,0.0,0.0,0.0,7023.110000000001,False
CUST00000488,Casey Lee 488,customer488@example.com,Peoria,IL,Midwest,,Basic,6.0,True,8696fb202b4fe2e4ebf0,1.0,6037.92,13.0,1.0,980.37,2.0,7018.29,True
CUST00001394,Taylor Smith 1394,customer1394@example.com,Los Angeles,CA,West,2023-04-21,Gold,,True,2e35039b783658c73ea6,1.0,746.0,1.0,1.0,6270.969999999999,8.0,7016.969999999999,True
CUST00000936,Casey Kim 936,customer936@example.com,Savannah,GA,South,2021-06-25,Basic,,True,c65863756c19d65db654,3.0,5912.11,13.0,1.0,1084.67,3.0,6996.78,True
CUST00000380,Jordan Lee 380,unknown@example.com,Miami,FL,South,,Unknown,5.0,True,172b04ec7b8361ba0eee,4.0,6996.62,26.0,0.0,0.0,0.0,6996.62,False
CUST00001433,Morgan Patel 1433,customer1433@example.com,Aurora,CO,West,2020-01-16,Unknown,6.0,True,865ee262463ea68c153d,2.0,6991.68,13.0,0.0,0.0,0.0,6991.68,False
CUST00000254,Riley Brown 254,customer254@example.com,Peoria,IL,Midwest,2023-11-05,Silver,,True,f129ab0229603bc86d48,2.0,6474.1900000000005,20.0,1.0,509.45,2.0,6983.64,True
CUST00000474,Casey Garcia 474,customer474@example.com,Dallas,TX,South,2025-01-29,Unknown,3.0,False,c6f408c83f8028676312,2.0,3864.39,15.0,1.0,3108.94,7.0,6973.33,True
CUST00000860,Casey Smith 860,customer860@example.com,Buffalo,NY,Northeast,,Gold,4.0,True,ebfc2077fa51d7ab7f6a,1.0,6190.299999999999,10.0,1.0,779.27,2.0,6969.57,True
CUST00001412,Riley Patel 1412,customer1412@example.com,Sacramento,CA,West,2023-11-01,Unknown,5.0,True,e68624c76150fd389af3,1.0,1015.52,2.0,2.0,5914.48,21.0,6930.0,True
CUST00000828,Riley Garcia 828,customer828@example.com,Savannah,GA,South,,Silver,4.0,True,a08f6329a758120cf6c5,1.0,2901.37,9.0,2.0,3995.29,16.0,6896.66,True
CUST00001055,Alex Kim 1055,customer1055@example.com,Seattle,WA,West,2020-12-23,Plus,,True,5130e824d6bac4330ef2,3.0,5431.37,15.0,1.0,1458.78,3.0,6890.15,True
CUST00001317,Morgan Smith 1317,customer1317@example.com,Atlanta,GA,South,,Plus,2.0,False,d687a504fe50265843c7,3.0,3437.59,9.0,2.0,3437.7400000000002,7.0,6875.33,True
CUST00000955,Riley Brown 955,customer955@example.com,Chicago,IL,Midwest,2021-07-19,Basic,2.0,True,401185e17385c24e68e9,1.0,2692.25,10.0,1.0,4170.23,16.0,6862.48,True
CUST00001025,Taylor Patel 1025,customer1025@example.com,Seattle,WA,West,2021-05-18,Gold,4.0,True,abea59ee08ac79ced3ab,2.0,6324.39,13.0,2.0,529.83,6.0,6854.22,True
CUST00001492,Riley Smith 1492,customer1492@example.com,Orlando,FL,South,2022-04-28,Unknown,1.0,True,b7585cb366007b71c013,2.0,511.94,3.0,2.0,6341.99,9.0,6853.929999999999,True
CUST00001779,Jordan Brown 1779,customer1779@example.com,Denver,CO,West,2026-05-16,Plus,,True,e943875fc43742293198,0.0,0.0,0.0,3.0,6850.669999999999,15.0,6850.669999999999,False
CUST00001112,Jordan Garcia 1112,customer1112@example.com,Denver,CO,West,2020-08-30,Basic,,True,c9a86bfb87d04955dc12,2.0,920.7900000000001,4.0,1.0,5928.51,9.0,6849.3,True
CUST00000215,Jordan Patel 215,customer215@example.com,Austin,TX,South,2024-01-11,Gold,,True,fa47c1fb33855f0f1ff0,1.0,3200.26,9.0,2.0,3648.32,12.0,6848.58,True
CUST00001672,Jordan Smith 1672,customer1672@example.com,Buffalo,NY,Northeast,,Basic,3.0,True,2674a864dc0e2ab50ff7,1.0,1323.55,4.0,4.0,5516.46,17.0,6840.01,True
CUST00001260,Jordan Brown 1260,customer1260@example.com,Austin,TX,South,,Gold,4.0,True,1b0b9a21f1e78461e55f,2.0,3329.95,8.0,1.0,3503.55,6.0,6833.5,True
CUST00001199,Taylor Lee 1199,customer1199@example.com,Los Angeles,CA,West,,Basic,3.0,True,07dc7d2c460377bcba46,3.0,2966.8,14.0,1.0,3861.5600000000004,9.0,6828.360000000001,True
CUST00000552,Jordan Lee 552,customer552@example.com,Peoria,IL,Midwest,2022-11-28,Gold,,True,9560ab8806f943b5266e,2.0,6806.07,20.0,0.0,0.0,0.0,6806.07,False
CUST00001500,Riley Patel 1500,customer1500@example.com,Denver,CO,West,2020-05-18,Silver,1.0,True,228b96b41581c8e3a30c,1.0,6803.32,16.0,0.0,0.0,0.0,6803.32,False
CUST00001737,Riley Patel 1737,customer1737@example.com,Aurora,CO,West,,Silver,,True,4bb3814d2b1578a6a48f,2.0,4329.76,11.0,2.0,2472.83,8.0,6802.59,True
CUST00001474,Casey Kim 1474,customer1474@example.com,Albany,NY,Northeast,,Plus,,False,ac640150a04e8f628546,2.0,6791.5,14.0,0.0,0.0,0.0,6791.5,False
CUST00000893,Morgan Patel 893,customer893@example.com,Sacramento,CA,West,,Unknown,6.0,True,968f89d2b32ed039bc02,3.0,6785.14,14.0,0.0,0.0,0.0,6785.14,False
CUST00001151,Jordan Patel 1151,customer1151@example.com,Orlando,FL,South,2021-02-23,Plus,,True,79b785d09ec70b14d57f,3.0,6762.09,22.0,1.0,22.25,1.0,6784.34,True
CUST00000681,Alex Kim 681,customer681@example.com,Buffalo,NY,Northeast,,Unknown,3.0,True,bec1d941e5adadb73fad,3.0,6780.400000000001,19.0,0.0,0.0,0.0,6780.400000000001,False
CUST00000723,Taylor Smith 723,customer723@example.com,Buffalo,NY,Northeast,2021-02-23,Silver,4.0,True,a041501b1137670cbe4f,4.0,6765.35,17.0,0.0,0.0,0.0,6765.35,False
CUST00001396,Taylor Patel 1396,customer1396@example.com,Miami,FL,South,,Unknown,,True,a90c35fd57668a11023f,1.0,1576.9,2.0,2.0,5188.34,13.0,6765.24,True
CUST00001322,Morgan Lee 1322,customer1322@example.com,Savannah,GA,South,,Basic,,False,53bbf488bf7e8f1947d9,3.0,4385.69,10.0,2.0,2369.58,9.0,6755.2699999999995,True
CUST00000948,Taylor Patel 948,customer948@example.com,Austin,TX,South,,Gold,,True,8481d31aade9811efda0,1.0,315.17,1.0,2.0,6425.35,16.0,6740.52,True
CUST00000785,Casey Lee 785,customer785@example.com,Houston,TX,South,2025-06-23,Gold,5.0,True,fd2d4eae5e3867edc832,1.0,3343.76,4.0,2.0,3395.14,10.0,6738.9,True
CUST00000320,Taylor Garcia 320,customer320@example.com,Orlando,FL,South,2023-08-08,Gold,6.0,True,8cb1ba8175ab284248fa,2.0,5171.26,12.0,1.0,1560.56,5.0,6731.82,True
CUST00001181,Taylor Smith 1181,customer1181@example.com,Austin,TX,South,2023-11-19,Silver,1.0,True,822426548c51442e96f8,1.0,2241.1,7.0,2.0,4456.2,14.0,6697.299999999999,True
CUST00000501,Alex Brown 501,customer501@example.com,Chicago,IL,Midwest,,Gold,4.0,True,d9dc423a25362581be1a,1.0,6661.98,14.0,0.0,0.0,0.0,6661.98,False
CUST00000108,Casey Brown 108,customer108@example.com,Austin,TX,South,,Gold,4.0,False,6aa2e17e14812620f0ab,2.0,6644.8,10.0,0.0,0.0,0.0,6644.8,False
CUST00000064,Alex Garcia 64,customer64@example.com,Aurora,CO,West,,Gold,2.0,True,ec209611b812e5f2a909,2.0,6642.63,18.0,0.0,0.0,0.0,6642.63,False
CUST00000661,Alex Garcia 661,customer661@example.com,Miami,FL,South,2023-07-07,Silver,6.0,True,1b25c291a8f77f76182c,2.0,3166.3900000000003,15.0,1.0,3467.0,5.0,6633.39,True
CUST00000029,Taylor Garcia 29,customer29@example.com,Savannah,GA,South,,Unknown,,True,6f4071199ae603dc456e,2.0,3917.96,10.0,1.0,2714.2,4.0,6632.16,True
CUST00000236,Casey Smith 236,customer236@example.com,Peoria,IL,Midwest,2023-06-05,Plus,3.0,True,610d8aa6687757f89f4a,2.0,3426.2400000000002,15.0,1.0,3201.79,9.0,6628.030000000001,True
CUST00000559,Jordan Brown 559,customer559@example.com,Buffalo,NY,Northeast,,Plus,3.0,True,70469cfa6dbf099ee58d,4.0,6618.73,23.0,0.0,0.0,0.0,6618.73,False
CUST00001261,Morgan Kim 1261,customer1261@example.com,Seattle,WA,West,,Gold,,True,a39ca41a96e46549dbbf,1.0,1054.2,5.0,4.0,5557.280000000001,15.0,6611.4800000000005,True
CUST00000432,Alex Kim 432,customer432@example.com,Los Angeles,CA,West,2021-11-02,Unknown,1.0,True,c191116093f1edb6261e,1.0,186.7,2.0,3.0,6421.5,15.0,6608.2,True
CUST00000211,Morgan Lee 211,customer211@example.com,Orlando,FL,South,,Plus,2.0,True,a7539947f07d358ce604,1.0,3045.2799999999997,6.0,1.0,3558.9,6.0,6604.18,True
CUST00001221,Morgan Lee 1221,customer1221@example.com,Miami,FL,South,,Silver,2.0,True,3b1c9d22eb5cc0309fa7,2.0,1344.46,3.0,1.0,5258.9,14.0,6603.36,True
CUST00001360,Casey Lee 1360,customer1360@example.com,Savannah,GA,South,,Gold,5.0,True,4cbd53e900f63cb7fc6d,0.0,0.0,0.0,2.0,6602.75,12.0,6602.75,False
CUST00000909,Jordan Patel 909,customer909@example.com,Dallas,TX,South,2021-09-21,Unknown,4.0,False,43634ae12da73699c1c8,2.0,6601.12,9.0,0.0,0.0,0.0,6601.12,False
CUST00001675,Morgan Lee 1675,customer1675@example.com,Savannah,GA,South,2024-10-19,Silver,5.0,True,20d8ea874b10b53087a4,3.0,6600.639999999999,12.0,0.0,0.0,0.0,6600.639999999999,False
CUST00000099,Riley Kim 99,customer99@example.com,Aurora,CO,West,,Gold,1.0,True,c751c1629604cc493bfc,3.0,6598.27,13.0,0.0,0.0,0.0,6598.27,False
CUST00000007,Casey Brown 7,customer7@example.com,Los Angeles,CA,West,,Gold,1.0,True,1003f0acf8138c5c8e02,2.0,6594.18,20.0,0.0,0.0,0.0,6594.18,False
CUST00000857,Jordan Kim 857,customer857@example.com,Buffalo,NY,Northeast,2020-12-17,Gold,,False,aa25747c6e60388069e8,1.0,1869.59,5.0,1.0,4718.7300000000005,11.0,6588.320000000001,True
CUST00000486,Alex Kim 486,customer486@example.com,Aurora,CO,West,,Silver,3.0,True,fdb89b35ad20a6d36836,2.0,3969.3199999999997,18.0,2.0,2615.4700000000003,8.0,6584.79,True
CUST00001138,Riley Lee 1138,customer1138@example.com,Aurora,CO,West,2025-07-03,Silver,,True,3b87f660f06273f21e10,2.0,5270.57,13.0,1.0,1299.44,3.0,6570.01,True
CUST00001229,Alex Brown 1229,customer1229@example.com,Seattle,WA,West,,Unknown,,True,a728539803df84d150ec,2.0,3537.2999999999997,8.0,1.0,3029.2200000000003,3.0,6566.52,True
CUST00000528,Alex Garcia 528,customer528@example.com,Atlanta,GA,South,,Gold,4.0,True,2fb74c96ac3f83d2afa8,1.0,2872.76,7.0,2.0,3690.3199999999997,13.0,6563.08,True
CUST00001019,Taylor Smith 1019,customer1019@example.com,Buffalo,NY,Northeast,2020-01-14,Plus,,True,0eeacbafffea22bc02b2,1.0,2014.0,4.0,2.0,4541.91,10.0,6555.91,True
CUST00000740,Morgan Smith 740,customer740@example.com,Chicago,IL,Midwest,2021-08-11,Unknown,6.0,True,6c1aefcded281dca482b,1.0,1848.08,4.0,2.0,4701.12,16.0,6549.2,True
CUST00001209,Taylor Brown 1209,customer1209@example.com,Houston,TX,South,2022-09-18,Silver,1.0,True,900596cb37b97733ab88,2.0,4342.22,13.0,3.0,2193.34,13.0,6535.56,True
CUST00000511,Morgan Kim 511,customer511@example.com,Miami,FL,South,2024-01-12,Gold,5.0,True,bcc0919927fbd9841ee3,2.0,3683.83,15.0,1.0,2835.06,11.0,6518.889999999999,True
CUST00001097,Jordan Kim 1097,customer1097@example.com,Savannah,GA,South,,Plus,5.0,True,7f46d1affd1f714d10d6,2.0,4199.0,12.0,1.0,2315.25,4.0,6514.25,True
CUST00001746,Riley Smith 1746,customer1746@example.com,Los Angeles,CA,West,2022-02-06,Gold,3.0,True,f0d9b4a78d36e6d78fa6,1.0,975.19,3.0,3.0,5531.51,14.0,6506.700000000001,True
CUST00001518,Jordan Patel 1518,customer1518@example.com,Tacoma,WA,West,2023-08-11,Basic,5.0,False,17dc48da3db643e48d2a,1.0,1207.3600000000001,8.0,1.0,5285.32,11.0,6492.68,True
CUST00000725,Morgan Brown 725,customer725@example.com,Peoria,IL,Midwest,,Gold,3.0,True,61c41ea25e7d81552e7e,1.0,5895.320000000001,9.0,1.0,579.13,1.0,6474.450000000001,True
CUST00001237,Riley Patel 1237,customer1237@example.com,Seattle,WA,West,,Gold,4.0,True,8b83d116705b34201383,2.0,3937.2999999999997,9.0,2.0,2520.38,9.0,6457.68,True
CUST00000282,Casey Kim 282,customer282@example.com,Buffalo,NY,Northeast,2020-02-19,Basic,3.0,True,a86d68c5c265bd25c202,2.0,6453.780000000001,12.0,0.0,0.0,0.0,6453.780000000001,False
CUST00000652,Taylor Patel 652,customer652@example.com,Atlanta,GA,South,,Basic,,True,c138f455ca0003b3feb2,2.0,6443.7699999999995,16.0,0.0,0.0,0.0,6443.7699999999995,False
CUST00000565,Jordan Smith 565,customer565@example.com,Sacramento,CA,West,2022-08-08,Gold,6.0,True,ef688835552dea84f227,3.0,6421.34,13.0,0.0,0.0,0.0,6421.34,False
CUST00000168,Morgan Smith 168,customer168@example.com,Peoria,IL,Midwest,,Gold,,True,c57b78443b921037db05,1.0,4715.03,11.0,1.0,1701.78,8.0,6416.8099999999995,True
CUST00001577,Jordan Lee 1577,customer1577@example.com,Denver,CO,West,2021-10-01,Gold,,True,56a71ce44dadb3f7d1b8,0.0,0.0,0.0,2.0,6407.38,12.0,6407.38,False
CUST00001579,Alex Patel 1579,customer1579@example.com,Tacoma,WA,West,2020-07-18,Gold,,True,56e898719831a8aa535a,5.0,6393.88,17.0,0.0,0.0,0.0,6393.88,False
CUST00000295,Alex Lee 295,customer295@example.com,Tacoma,WA,West,2025-03-12,Gold,6.0,True,35a56fe7611c89602305,2.0,3061.7,6.0,1.0,3313.7700000000004,5.0,6375.47,True
CUST00000077,Jordan Smith 77,customer77@example.com,Los Angeles,CA,West,,Gold,4.0,True,5cd5537f90864ab5ce7f,2.0,6363.549999999999,8.0,0.0,0.0,0.0,6363.549999999999,False
CUST00000245,Alex Smith 245,customer245@example.com,Dallas,TX,South,,Basic,6.0,True,8d2d536b411cb58ac4a5,2.0,4413.610000000001,10.0,1.0,1941.58,6.0,6355.1900000000005,True
CUST00000880,Jordan Brown 880,customer880@example.com,Austin,TX,South,,Gold,2.0,True,5ce835dfd43c5873e6d6,2.0,2273.39,8.0,1.0,4081.61,7.0,6355.0,True
CUST00000235,Taylor Kim 235,customer235@example.com,Orlando,FL,South,,Silver,6.0,True,731e5a7744dff4225b47,2.0,5121.28,13.0,1.0,1232.12,4.0,6353.4,True
CUST00000702,Casey Lee 702,customer702@example.com,Miami,FL,South,2021-07-17,Unknown,,True,050f77180e815e9081d4,4.0,4822.6900000000005,11.0,1.0,1527.48,4.0,6350.17,True
CUST00001751,Alex Patel 1751,customer1751@example.com,Buffalo,NY,Northeast,,Gold,6.0,True,3c89337486215f8c4bbd,1.0,6342.99,12.0,0.0,0.0,0.0,6342.99,False
CUST00000931,Riley Brown 931,customer931@example.com,Dallas,TX,South,,Unknown,,True,e610c45a5dadbcecc29b,2.0,6342.34,14.0,0.0,0.0,0.0,6342.34,False
CUST00000593,Casey Garcia 593,customer593@example.com,Peoria,IL,Midwest,2022-11-29,Plus,4.0,True,85125663ff7e1b258fdc,2.0,3402.94,12.0,2.0,2934.9900000000002,5.0,6337.93,True
CUST00000851,Taylor Patel 851,customer851@example.com,Dallas,TX,South,2026-01-19,Unknown,2.0,True,6988cf873acc062a1121,2.0,4606.889999999999,11.0,2.0,1726.84,6.0,6333.73,True
CUST00000968,Casey Kim 968,customer968@example.com,Buffalo,NY,Northeast,2025-06-06,Silver,2.0,True,23a1d18cccab91dd0d92,2.0,4125.28,13.0,1.0,2202.46,5.0,6327.74,True
CUST00001425,Riley Kim 1425,customer1425@example.com,Tacoma,WA,West,2024-08-05,Plus,1.0,True,2d922b1de5ab1633e6eb,1.0,6184.9400000000005,8.0,1.0,127.22,1.0,6312.160000000001,True
CUST00000771,Casey Smith 771,customer771@example.com,Aurora,CO,West,2022-08-19,Gold,4.0,True,fe617eef3d5477f6aade,2.0,6307.73,13.0,0.0,0.0,0.0,6307.73,False
CUST00000021,Taylor Kim 21,customer21@example.com,Orlando,FL,South,2020-05-18,Silver,1.0,True,e87ccc598af8f763e0ae,1.0,2888.55,8.0,2.0,3405.88,7.0,6294.43,True
CUST00001266,Casey Garcia 1266,customer1266@example.com,Houston,TX,South,2020-11-13,Silver,5.0,True,03d37cbf6f94ee6dfaa2,1.0,6278.04,10.0,0.0,0.0,0.0,6278.04,False
CUST00001755,Alex Patel 1755,customer1755@example.com,Tacoma,WA,West,2022-08-30,Unknown,3.0,True,e8b11d5045426797e473,2.0,5719.4,14.0,1.0,543.0,1.0,6262.4,True
CUST00001643,Riley Smith 1643,customer1643@example.com,Chicago,IL,Midwest,2025-06-23,Basic,2.0,False,026cf09449cf9ab6a51a,0.0,0.0,0.0,2.0,6259.67,11.0,6259.67,False
CUST00000715,Riley Garcia 715,customer715@example.com,Sacramento,CA,West,2025-06-29,Gold,3.0,True,36b8c3f608e85785d1e1,1.0,2330.52,6.0,2.0,3920.95,10.0,6251.469999999999,True
CUST00000762,Taylor Garcia 762,customer762@example.com,Aurora,CO,West,2021-03-15,Plus,4.0,True,c5d8affe352f3c90620e,2.0,2123.8199999999997,6.0,2.0,4121.69,13.0,6245.509999999999,True
CUST00001087,Taylor Garcia 1087,customer1087@example.com,Orlando,FL,South,2022-05-29,Plus,2.0,True,256a5864144beec470de,1.0,450.41,1.0,1.0,5789.29,7.0,6239.7,True
CUST00000342,Casey Patel 342,customer342@example.com,Atlanta,GA,South,2025-04-27,Basic,,True,d919e4b85bd900c5987f,2.0,2072.9,12.0,2.0,4165.0,14.0,6237.9,True
CUST00001111,Alex Kim 1111,customer1111@example.com,Los Angeles,CA,West,2020-10-18,Gold,2.0,True,e9631b61e0e493dfa948,2.0,6235.04,11.0,0.0,0.0,0.0,6235.04,False
CUST00000004,Jordan Kim 4,customer4@example.com,Austin,TX,South,2025-06-07,Gold,4.0,True,b1e6442a06c59606f106,1.0,6220.2,12.0,0.0,0.0,0.0,6220.2,False
CUST00000929,Riley Patel 929,customer929@example.com,Dallas,TX,South,2024-08-26,Plus,2.0,True,b65db404a6650d4f0ad6,0.0,0.0,0.0,2.0,6215.99,12.0,6215.99,False
CUST00000571,Taylor Kim 571,customer571@example.com,Austin,TX,South,2020-06-01,Gold,1.0,True,5a02ea01d6d8dc4d1ad4,2.0,6205.76,13.0,0.0,0.0,0.0,6205.76,False
CUST00001311,Alex Kim 1311,customer1311@example.com,Orlando,FL,South,2021-12-15,Gold,,True,f62ffa69755ae2ef8b27,3.0,5704.4,14.0,1.0,490.08,5.0,6194.48,True
CUST00001179,Riley Brown 1179,customer1179@example.com,Chicago,IL,Midwest,2020-09-05,Gold,3.0,True,068d8fac7dcb7956e7c8,3.0,1791.96,6.0,1.0,4402.5,8.0,6194.46,True
CUST00000564,Casey Brown 564,customer564@example.com,Aurora,CO,West,,Silver,3.0,True,646ecda6f4f15aa203f4,3.0,6177.93,18.0,0.0,0.0,0.0,6177.93,False
CUST00001077,Alex Lee 1077,customer1077@example.com,Denver,CO,West,,Unknown,2.0,True,04b3104d623d081c1fa6,1.0,5602.049999999999,9.0,1.0,566.92,1.0,6168.969999999999,True
CUST00001361,Jordan Smith 1361,customer1361@example.com,Orlando,FL,South,,Gold,6.0,True,1354f77ce0f63e6ef17c,3.0,6164.62,17.0,0.0,0.0,0.0,6164.62,False
CUST00001596,Riley Lee 1596,customer1596@example.com,Houston,TX,South,2024-01-04,Basic,4.0,False,312000f99130d83b7ed2,1.0,400.63,1.0,4.0,5762.82,16.0,6163.45,True
CUST00001718,Casey Lee 1718,customer1718@example.com,Orlando,FL,South,2020-03-12,Gold,3.0,True,3cda7ca8e9b84525e295,2.0,1983.09,5.0,2.0,4176.96,7.0,6160.05,True
CUST00000096,Taylor Brown 96,customer96@example.com,Atlanta,GA,South,2020-08-19,Gold,1.0,False,94d4c09bbfb015718d63,2.0,4488.24,17.0,1.0,1671.52,2.0,6159.76,True
CUST00001569,Riley Smith 1569,customer1569@example.com,Aurora,CO,West,2023-09-26,Gold,4.0,False,492958fd46b0a4243147,3.0,5525.2,15.0,1.0,623.4,6.0,6148.599999999999,True
CUST00000763,Alex Garcia 763,customer763@example.com,Buffalo,NY,Northeast,,Gold,6.0,True,570d8fbd98f6217241b9,3.0,6146.05,19.0,0.0,0.0,0.0,6146.05,False
CUST00001379,Alex Lee 1379,customer1379@example.com,Buffalo,NY,Northeast,,Gold,4.0,True,0d442fd287fb6af4f159,2.0,2783.15,7.0,1.0,3346.02,5.0,6129.17,True
CUST00000870,Taylor Kim 870,customer870@example.com,Miami,FL,South,2022-11-16,Basic,,True,1d7175c4985dbeae2049,2.0,2522.16,8.0,2.0,3595.4399999999996,8.0,6117.599999999999,True
CUST00000742,Morgan Kim 742,customer742@example.com,Peoria,IL,Midwest,2020-06-14,Silver,3.0,True,386e1231d10b87937a26,2.0,2348.88,5.0,1.0,3767.2599999999998,9.0,6116.139999999999,True
CUST00001286,Morgan Kim 1286,customer1286@example.com,Peoria,IL,Midwest,,Basic,5.0,True,56f1e45af9066b06aefd,1.0,485.13,1.0,2.0,5630.32,9.0,6115.45,True
CUST00001283,Casey Kim 1283,customer1283@example.com,Buffalo,NY,Northeast,2021-04-30,Silver,4.0,True,f4f9eca8777c9544e8e9,3.0,2379.8599999999997,12.0,2.0,3720.47,11.0,6100.33,True
CUST00000843,Morgan Brown 843,customer843@example.com,Chicago,IL,Midwest,2022-07-30,Plus,1.0,False,37e4d6f9fd546f5e46f2,1.0,218.99,2.0,1.0,5868.49,10.0,6087.48,True
CUST00000500,Morgan Brown 500,customer500@example.com,Houston,TX,South,,Unknown,3.0,True,3bd8d9dc3ccb556e489d,1.0,1987.7900000000002,5.0,3.0,4089.17,13.0,6076.96,True
