customer_id,customer_name,email,city,state,region,signup_date,loyalty_tier,household_size,active_flag,effective_start_date,source,effective_end_date,is_current,customer_sk
CUST00000374,Riley Smith 374,customer374@example.com,Los Angeles,CA,West,,Basic,2.0,True,2026-04-03,customer_request,9999-12-31,True,fac62fc471cfa08ac8bd
CUST00000375,Alex Patel 375,customer375@example.com,Seattle,WA,West,2020-02-28,Plus,2.0,False,2020-02-28,customer_master,9999-12-31,True,76a1fca891fe957b410b
CUST00000376,Taylor Patel 376,customer376@example.com,Dallas,TX,South,,Silver,,True,1900-01-01,customer_master,9999-12-31,True,a0a07ce3e50299711ef1
CUST00000377,Casey Smith 377,customer377@example.com,Miami,FL,South,,Plus,,True,1900-01-01,customer_master,9999-12-31,True,4dfcefc7b54cca542f8b
CUST00000378,Jordan Garcia 378,customer378@example.com,Buffalo,NY,Northeast,2026-02-01,Gold,3.0,True,2026-02-01,customer_master,9999-12-31,True,4eea236814e98df6b140
CUST00000379,Taylor Lee 379,customer379@example.com,Atlanta,GA,South,,Basic,1.0,True,1900-01-01,customer_master,9999-12-31,True,154ae6588e9cc1515ca3
CUST00000380,Jordan Lee 380,unknown@example.com,Miami,FL,South,,Unknown,5.0,True,1900-01-01,customer_master,9999-12-31,True,8df5e0017c7b716dbc73
CUST00000381,Alex Kim 381,customer381@example.com,Atlanta,GA,South,,Gold,,False,1900-01-01,customer_master,9999-12-31,True,f97d87bf101a2c722d3c
CUST00000382,Morgan Kim 382,customer382@example.com,Dallas,TX,South,2024-07-14,Unknown,5.0,True,2024-07-14,customer_master,9999-12-31,True,b9e9cce3ee1c3b587788
CUST00000383,Casey Patel 383,customer383@example.com,Atlanta,GA,South,2025-05-05,Gold,1.0,True,2025-05-05,customer_master,9999-12-31,True,42c627d6ff7c92b1daed
CUST00000384,Taylor Brown 384,customer384@example.com,Albany,NY,Northeast,,Gold,3.0,True,1900-01-01,customer_master,9999-12-31,True,8dbc24712f35648ac754
CUST00000385,Casey Brown 385,customer385@example.com,Savannah,GA,South,,Gold,6.0,True,1900-01-01,customer_master,9999-12-31,True,334a94137290b8c81e09
CUST00000386,Alex Garcia 386,customer386@example.com,Houston,TX,South,,Unknown,,True,1900-01-01,customer_master,9999-12-31,True,766469b68fd1adde6110
CUST00000387,Riley Lee 387,customer387@example.com,Aurora,CO,West,,Gold,3.0,True,1900-01-01,customer_master,9999-12-31,True,f786c7d3e176c3491438
CUST00000388,Jordan Smith 388,customer388@example.com,Orlando,FL,South,,Basic,6.0,True,1900-01-01,customer_master,9999-12-31,True,df084615ca28dd794930
CUST00000389,Taylor Garcia 389,customer389@example.com,Tacoma,WA,West,,Gold,2.0,True,2026-05-10,loyalty_upgrade,9999-12-31,True,a11ac43926e6f5f1ca5b
CUST00000390,Taylor Smith 390,customer390@example.com,Miami,FL,South,,Silver,3.0,False,2026-04-11,customer_request,9999-12-31,True,708091c4b4cf172c184c
CUST00000391,Casey Patel 391,customer391@example.com,Seattle,WA,West,2023-10-08,Silver,,True,2023-10-08,customer_master,9999-12-31,True,44a3813ffd8c59a314af
CUST00000392,Riley Kim 392,customer392@example.com,Savannah,GA,South,,Gold,4.0,True,2026-04-13,spend_review,9999-12-31,True,7bd7653871bcebeebbfe
CUST00000393,Alex Patel 393,customer393@example.com,Aurora,CO,West,,Plus,5.0,True,1900-01-01,customer_master,9999-12-31,True,fc8f1b5a8ef0e3ccc6b6
CUST00000394,Jordan Lee 394,customer394@example.com,Orlando,FL,South,,Unknown,1.0,True,1900-01-01,customer_master,9999-12-31,True,2c4456dc308eef23b1d8
CUST00000395,Riley Smith 395,customer395@example.com,Peoria,IL,Midwest,,Gold,5.0,True,1900-01-01,customer_master,9999-12-31,True,a03102dbe40cde099a12
CUST00000396,Riley Brown 396,customer396@example.com,Savannah,GA,South,,Gold,,True,1900-01-01,customer_master,9999-12-31,True,fff30f77a5b7f4df91bd
CUST00000397,Riley Patel 397,customer397@example.com,Seattle,WA,West,2020-12-09,Gold,2.0,True,2020-12-09,customer_master,9999-12-31,True,f2268f7d75bf36fb8dfd
CUST00000398,Alex Garcia 398,customer398@example.com,Los Angeles,CA,West,,Basic,3.0,True,1900-01-01,customer_master,9999-12-31,True,78d4534c1dff0696a041
CUST00000399,Taylor Kim 399,customer399@example.com,Savannah,GA,South,2026-02-11,Plus,,False,2026-02-11,customer_master,9999-12-31,True,d5714fc4de572db45aa1
CUST00000400,Jordan Kim 400,customer400@example.com,Albany,NY,Northeast,,Plus,6.0,True,1900-01-01,customer_master,9999-12-31,True,b56c73e9c747839fcb53
CUST00000401,Casey Kim 401,customer401@example.com,Los Angeles,CA,West,,Silver,,True,2026-05-20,inactive_cleanup,9999-12-31,True,14d3c72e077f3d7774a5
CUST00000402,Taylor Lee 402,customer402@example.com,Buffalo,NY,Northeast,,Unknown,2.0,True,1900-01-01,customer_master,9999-12-31,True,0f742b264c32a7f5403c
CUST00000403,Taylor Kim 403,customer403@example.com,Albany,NY,Northeast,2020-01-01,Gold,5.0,False,2020-01-01,customer_master,9999-12-31,True,131a570cfb97bd50f415
CUST00000404,Alex Smith 404,customer404@example.com,Sacramento,CA,West,2021-05-05,Basic,4.0,False,2021-05-05,customer_master,9999-12-31,True,bd163dfa326c1c26c215
CUST00000405,Alex Smith 405,customer405@example.com,Houston,TX,South,,Silver,4.0,False,2026-04-19,customer_request,9999-12-31,True,1bdc6af2763fe98986e3
CUST00000406,Casey Kim 406,customer406@example.com,Los Angeles,CA,West,,Plus,1.0,True,1900-01-01,customer_master,9999-12-31,True,34b01959743e34e1653c
CUST00000407,Alex Brown 407,customer407@example.com,Houston,TX,South,,Gold,3.0,True,1900-01-01,customer_master,9999-12-31,True,9577b8de504e7b7ab052
CUST00000408,Alex Smith 408,customer408@example.com,Dallas,TX,South,2022-07-05,Silver,3.0,False,2026-04-15,customer_request,9999-12-31,True,ccc6e3ad87bb32b68396
CUST00000409,Casey Lee 409,customer409@example.com,Buffalo,NY,Northeast,2022-01-11,Unknown,6.0,False,2022-01-11,customer_master,9999-12-31,True,3a7cde4441e6aa4a2535
CUST00000410,Casey Kim 410,customer410@example.com,Aurora,CO,West,2024-03-27,Silver,3.0,True,2024-03-27,customer_master,9999-12-31,True,0356467a89c6d30fda46
CUST00000411,Casey Smith 411,customer411@example.com,Austin,TX,South,,Plus,4.0,True,1900-01-01,customer_master,9999-12-31,True,993bb55c4ec398da3108
CUST00000412,Riley Lee 412,customer412@example.com,Atlanta,GA,South,2025-11-21,Gold,5.0,True,2025-11-21,customer_master,9999-12-31,True,aa249d89be124fe46648
CUST00000413,Morgan Brown 413,customer413@example.com,Albany,NY,Northeast,2022-05-22,Unknown,,False,2022-05-22,customer_master,9999-12-31,True,362438148b38924bdd32
CUST00000414,Casey Patel 414,customer414@example.com,Denver,CO,West,2023-08-22,Basic,1.0,True,2023-08-22,customer_master,9999-12-31,True,95fb34c6f4700cd94fa5
CUST00000415,Alex Lee 415,customer415@example.com,Seattle,WA,West,2020-06-27,Silver,4.0,False,2020-06-27,customer_master,9999-12-31,True,7620b33a30e694ebc633
CUST00000416,Jordan Brown 416,customer416@example.com,Atlanta,GA,South,2020-01-28,Plus,5.0,True,2020-01-28,customer_master,9999-12-31,True,ac84e9df85353a3368e8
CUST00000417,Morgan Brown 417,customer417@example.com,Sacramento,CA,West,2025-05-28,Gold,5.0,False,2026-05-17,spend_review,9999-12-31,True,913e2b334b200ca2d092
CUST00000418,Riley Smith 418,customer418@example.com,Seattle,WA,West,2020-09-24,Unknown,6.0,True,2020-09-24,customer_master,9999-12-31,True,c784e03a70047bcd0fc4
CUST00000419,Casey Lee 419,customer419@example.com,Orlando,FL,South,2024-07-26,Plus,3.0,False,2026-05-21,customer_request,9999-12-31,True,9daa645767151bf7616d
CUST00000420,Riley Patel 420,customer420@example.com,Chicago,IL,Midwest,,Plus,4.0,True,1900-01-01,customer_master,9999-12-31,True,917d395335946b4609c0
CUST00000421,Casey Garcia 421,customer421@example.com,Seattle,WA,West,2020-11-13,Plus,4.0,True,2020-11-13,customer_master,9999-12-31,True,a94940a22cae6f6541b5
CUST00000422,Morgan Kim 422,customer422@example.com,Buffalo,NY,Northeast,,Gold,,True,1900-01-01,customer_master,9999-12-31,True,cbad0014e656edd18207
CUST00000423,Jordan Smith 423,customer423@example.com,Albany,NY,Northeast,2021-09-23,Silver,2.0,True,2021-09-23,customer_master,9999-12-31,True,141bbe85ffc2d845f2c8
CUST00000424,Alex Lee 424,customer424@example.com,Atlanta,GA,South,2024-06-07,Unknown,2.0,True,2024-06-07,customer_master,9999-12-31,True,a0e89e5d548dbbed0009
CUST00000425,Taylor Smith 425,customer425@example.com,Seattle,WA,West,2023-07-10,Silver,2.0,True,2026-05-13,inactive_cleanup,9999-12-31,True,058bd4eab0b3027edb2c
CUST00000426,Casey Garcia 426,customer426@example.com,Peoria,IL,Midwest,,Unknown,,True,1900-01-01,customer_master,9999-12-31,True,ee8d9977d5d6265b2958
CUST00000427,Riley Lee 427,customer427@example.com,Los Angeles,CA,West,2023-12-25,Silver,4.0,False,2026-05-31,inactive_cleanup,9999-12-31,True,14f0f26a71ba8d8afeee
CUST00000428,Riley Kim 428,customer428@example.com,Savannah,GA,South,2024-08-24,Basic,4.0,True,2024-08-24,customer_master,9999-12-31,True,2b6b2aa6266aa23bb0db
CUST00000429,Jordan Garcia 429,customer429@example.com,Los Angeles,CA,West,2020-11-17,Gold,4.0,True,2026-04-03,inactive_cleanup,9999-12-31,True,d22f0878e9d2d463a2c4
CUST00000430,Casey Patel 430,customer430@example.com,Peoria,IL,Midwest,,Gold,2.0,True,1900-01-01,customer_master,9999-12-31,True,d7a3a44e75e6e788e196
CUST00000431,Jordan Patel 431,customer431@example.com,Peoria,IL,Midwest,,Plus,,True,1900-01-01,customer_master,9999-12-31,True,64f5be1fadc956675799
CUST00000432,Alex Kim 432,customer432@example.com,Los Angeles,CA,West,2021-11-02,Unknown,1.0,True,2021-11-02,customer_master,9999-12-31,True,b34ce3f2efbe2d4663fe
CUST00000433,Riley Brown 433,customer433@example.com,Savannah,GA,South,2021-08-17,Plus,4.0,True,2021-08-17,customer_master,9999-12-31,True,4cfb6abc4312a6dab2d1
CUST00000434,Riley Garcia 434,customer434@example.com,Tacoma,WA,West,2023-11-16,Silver,5.0,True,2023-11-16,customer_master,9999-12-31,True,191ef3087a978cc5b184
CUST00000435,Alex Patel 435,customer435@example.com,Peoria,IL,Midwest,,Gold,5.0,False,1900-01-01,customer_master,9999-12-31,True,b3e086f6a16f7576d7be
CUST00000436,Alex Brown 436,customer436@example.com,Austin,TX,South,2024-09-12,Gold,6.0,True,2024-09-12,customer_master,9999-12-31,True,1e06b13ed16d71b2e67d
CUST00000437,Casey Kim 437,customer437@example.com,Savannah,GA,South,,Gold,6.0,True,1900-01-01,customer_master,9999-12-31,True,ee469cff9183f663ca1e
CUST00000438,Morgan Garcia 438,customer438@example.com,Orlando,FL,South,2022-02-23,Gold,,True,2022-02-23,customer_master,9999-12-31,True,345f5725d3333d36f9e9
CUST00000439,Alex Smith 439,customer439@example.com,Dallas,TX,South,2022-05-29,Basic,1.0,True,2026-05-18,loyalty_upgrade,9999-12-31,True,9bbb1a1234c5975e22b7
CUST00000440,Morgan Kim 440,customer440@example.com,Chicago,IL,Midwest,2023-04-16,Silver,4.0,True,2023-04-16,customer_master,9999-12-31,True,1241bd1e7335eaadad32
CUST00000441,Riley Garcia 441,customer441@example.com,Seattle,WA,West,2021-05-13,Basic,5.0,True,2021-05-13,customer_master,9999-12-31,True,0cefeb5d06ec6b868fc2
CUST00000442,Jordan Patel 442,customer442@example.com,Dallas,TX,South,,Basic,5.0,True,1900-01-01,customer_master,9999-12-31,True,90d3f430c69830c477d8
CUST00000443,Riley Garcia 443,customer443@example.com,Chicago,IL,Midwest,2021-03-04,Plus,6.0,True,2021-03-04,customer_master,9999-12-31,True,7c30eda8ebc2f158c201
CUST00000444,Alex Patel 444,customer444@example.com,Tacoma,WA,West,2024-07-01,Basic,6.0,True,2024-07-01,customer_master,9999-12-31,True,596f9a3e2a922afface1
CUST00000445,Morgan Patel 445,customer445@example.com,Savannah,GA,South,2023-05-26,Gold,6.0,True,2023-05-26,customer_master,9999-12-31,True,31988f189daa113aa9d6
CUST00000446,Alex Brown 446,customer446@example.com,Atlanta,GA,South,2021-07-16,Plus,3.0,True,2021-07-16,customer_master,9999-12-31,True,9e087383a95f029b22cd
CUST00000447,Jordan Kim 447,customer447@example.com,Chicago,IL,Midwest,,Silver,5.0,True,1900-01-01,customer_master,9999-12-31,True,337439b77e585c042d84
CUST00000448,Casey Garcia 448,customer448@example.com,Denver,CO,West,,Silver,4.0,True,1900-01-01,customer_master,9999-12-31,True,8fec1a8f5b4a8e48499f
CUST00000449,Jordan Patel 449,customer449@example.com,Dallas,TX,South,2024-12-02,Unknown,5.0,False,2024-12-02,customer_master,9999-12-31,True,33a277fda911dcfed7e7
CUST00000450,Jordan Kim 450,customer450@example.com,Peoria,IL,Midwest,2023-08-29,Gold,6.0,True,2023-08-29,customer_master,9999-12-31,True,e6fe9ea3f26efdecf939
CUST00000451,Taylor Kim 451,customer451@example.com,Tacoma,WA,West,,Gold,6.0,True,1900-01-01,customer_master,9999-12-31,True,898dab04d6a8db3a070c
CUST00000452,Taylor Kim 452,customer452@example.com,Los Angeles,CA,West,,Plus,6.0,False,2026-05-22,customer_request,9999-12-31,True,1eefa2f356537f87aa6c
CUST00000453,Morgan Garcia 453,customer453@example.com,Chicago,IL,Midwest,2026-01-11,Silver,5.0,False,2026-04-16,loyalty_upgrade,9999-12-31,True,5068ad4e1f36d826a984
CUST00000454,Alex Smith 454,customer454@example.com,Denver,CO,West,,Basic,,True,1900-01-01,customer_master,9999-12-31,True,54e156c106aa00c6b479
CUST00000455,Riley Garcia 455,customer455@example.com,Orlando,FL,South,2025-03-28,Plus,,True,2025-03-28,customer_master,9999-12-31,True,2010a667a523628e1d02
CUST00000456,Taylor Lee 456,customer456@example.com,Miami,FL,South,2021-07-20,Gold,,True,2021-07-20,customer_master,9999-12-31,True,be67e3ef620aaa158201
CUST00000457,Casey Patel 457,customer457@example.com,Chicago,IL,Midwest,,Gold,,True,2026-05-22,spend_review,9999-12-31,True,cec1b9a8220bbd6dbea1
CUST00000458,Casey Garcia 458,customer458@example.com,Sacramento,CA,West,,Silver,,True,1900-01-01,customer_master,9999-12-31,True,16b422eeec5653f3a806
CUST00000459,Riley Kim 459,customer459@example.com,Peoria,IL,Midwest,2023-04-26,Basic,,True,2023-04-26,customer_master,9999-12-31,True,c71001ff2e1f04518f9e
CUST00000460,Morgan Garcia 460,customer460@example.com,Houston,TX,South,2022-02-23,Unknown,3.0,True,2022-02-23,customer_master,9999-12-31,True,471f8719783dc6cea4ba
CUST00000461,Taylor Garcia 461,customer461@example.com,Sacramento,CA,West,2022-03-27,Silver,,True,2022-03-27,customer_master,9999-12-31,True,2fedecf9cd95581ee0de
CUST00000462,Jordan Kim 462,customer462@example.com,Austin,TX,South,2024-05-28,Basic,6.0,False,2026-04-17,loyalty_upgrade,9999-12-31,True,24cf174c1dcd2ad129c5
CUST00000463,Taylor Lee 463,customer463@example.com,Atlanta,GA,South,2023-01-06,Basic,,True,2023-01-06,customer_master,9999-12-31,True,5cc44e6a9517c1e7d428
CUST00000464,Jordan Smith 464,customer464@example.com,Atlanta,GA,South,,Unknown,5.0,True,1900-01-01,customer_master,9999-12-31,True,4b3de5f4bc83a8585fca
CUST00000465,Morgan Garcia 465,customer465@example.com,Peoria,IL,Midwest,,Gold,,True,1900-01-01,customer_master,9999-12-31,True,cae9b4a23e03ac5bb403
CUST00000466,Riley Lee 466,customer466@example.com,Atlanta,GA,South,2025-02-26,Plus,5.0,True,2025-02-26,customer_master,9999-12-31,True,e4f3d52ee3d230adf965
CUST00000467,Casey Kim 467,customer467@example.com,Albany,NY,Northeast,,Basic,4.0,False,1900-01-01,customer_master,9999-12-31,True,5bf00f17b9050e01e2a0
CUST00000468,Casey Kim 468,customer468@example.com,Tacoma,WA,West,2024-06-01,Silver,6.0,False,2024-06-01,customer_master,9999-12-31,True,a5510b63866ba1605b4c
CUST00000469,Alex Patel 469,customer469@example.com,Tacoma,WA,West,,Unknown,,False,1900-01-01,customer_master,9999-12-31,True,fb4f73db69edec9f6d5b
CUST00000470,Alex Lee 470,customer470@example.com,Peoria,IL,Midwest,2024-04-10,Plus,,True,2024-04-10,customer_master,9999-12-31,True,d1249db8098ad01cd5ba
CUST00000471,Casey Brown 471,customer471@example.com,Denver,CO,West,,Unknown,4.0,True,1900-01-01,customer_master,9999-12-31,True,850834e2bf612c118ef6
CUST00000472,Casey Brown 472,customer472@example.com,Dallas,TX,South,2023-11-12,Silver,5.0,True,2023-11-12,customer_master,9999-12-31,True,66187ff51d7121132ae5
CUST00000473,Casey Smith 473,customer473@example.com,Orlando,FL,South,,Gold,5.0,False,1900-01-01,customer_master,9999-12-31,True,a612859fdf7122949fb7
CUST00000474,Casey Garcia 474,customer474@example.com,Dallas,TX,South,2025-01-29,Plus,3.0,True,2026-04-12,customer_request,9999-12-31,True,5fc497aff76d77d4bf95
CUST00000475,Casey Patel 475,customer475@example.com,Chicago,IL,Midwest,2021-01-22,Basic,,True,2021-01-22,customer_master,9999-12-31,True,837e9cdb1ddbae6d989e
CUST00000476,Jordan Garcia 476,customer476@example.com,Albany,NY,Northeast,,Gold,1.0,True,1900-01-01,customer_master,9999-12-31,True,ff1f5622119fbb07dfaa
CUST00000477,Riley Brown 477,customer477@example.com,Aurora,CO,West,,Basic,5.0,True,1900-01-01,customer_master,9999-12-31,True,0fc0dfcf08d348ba3d71
CUST00000478,Jordan Lee 478,customer478@example.com,Orlando,FL,South,2025-11-28,Unknown,,True,2025-11-28,customer_master,9999-12-31,True,6b78a18402b94d75ef25
CUST00000479,Jordan Lee 479,customer479@example.com,Albany,NY,Northeast,,Plus,,False,2026-05-21,inactive_cleanup,9999-12-31,True,9b44651d21b222ce7e9e
CUST00000480,Taylor Garcia 480,customer480@example.com,Orlando,FL,South,,Gold,5.0,True,1900-01-01,customer_master,9999-12-31,True,0d681211b1d5841e50f8
CUST00000481,Alex Kim 481,customer481@example.com,Aurora,CO,West,,Unknown,6.0,True,1900-01-01,customer_master,9999-12-31,True,7598ed31010e03a3e030
CUST00000482,Jordan Kim 482,customer482@example.com,Albany,NY,Northeast,,Unknown,6.0,True,1900-01-01,customer_master,9999-12-31,True,cbe2d1d8e84c30ff925d
CUST00000483,Jordan Kim 483,customer483@example.com,Miami,FL,South,2023-01-14,Basic,6.0,True,2023-01-14,customer_master,9999-12-31,True,5d361fc42444d3677876
CUST00000484,Riley Kim 484,customer484@example.com,Austin,TX,South,2025-03-27,Plus,1.0,False,2026-05-10,inactive_cleanup,9999-12-31,True,63cd3b3cbe198bcce518
CUST00000485,Casey Garcia 485,customer485@example.com,Seattle,WA,West,2023-07-02,Unknown,4.0,True,2023-07-02,customer_master,9999-12-31,True,0bbf7d2589ebc3fce74f
CUST00000486,Alex Kim 486,customer486@example.com,Aurora,CO,West,,Silver,3.0,True,1900-01-01,customer_master,9999-12-31,True,290bc3179a9fd78e444f
CUST00000487,Alex Lee 487,customer487@example.com,Los Angeles,CA,West,,Gold,,True,1900-01-01,customer_master,9999-12-31,True,992dfcbc7470e05ad0fc
CUST00000488,Casey Lee 488,customer488@example.com,Peoria,IL,Midwest,,Basic,6.0,True,1900-01-01,customer_master,9999-12-31,True,afc358a42bf5f41adefa
CUST00000489,Alex Patel 489,customer489@example.com,Denver,CO,West,2025-03-10,Plus,4.0,True,2025-03-10,customer_master,9999-12-31,True,7078df32f53f4b085968
CUST00000490,Jordan Brown 490,customer490@example.com,Houston,TX,South,,Plus,6.0,True,1900-01-01,customer_master,9999-12-31,True,a46ea4b81dbe7970908f
CUST00000491,Casey Smith 491,customer491@example.com,Tacoma,WA,West,,Unknown,6.0,True,1900-01-01,customer_master,9999-12-31,True,49c4af997af69b9b2619
CUST00000492,Jordan Smith 492,customer492@example.com,Los Angeles,CA,West,2021-03-06,Unknown,,True,2021-03-06,customer_master,9999-12-31,True,ab80e8a04f7d6e9a289a
CUST00000493,Taylor Patel 493,customer493@example.com,Peoria,IL,Midwest,2024-05-29,Gold,6.0,True,2024-05-29,customer_master,9999-12-31,True,e07f4e573f1c26e3a5f9
CUST00000494,Riley Kim 494,customer494@example.com,Atlanta,GA,South,2025-04-24,Basic,,True,2025-04-24,customer_master,9999-12-31,True,15d0ba223a40acae06e3
CUST00000495,Jordan Smith 495,customer495@example.com,Denver,CO,West,2020-01-22,Gold,5.0,True,2020-01-22,customer_master,9999-12-31,True,115b964245019c172da6
CUST00000496,Riley Lee 496,customer496@example.com,Sacramento,CA,West,,Plus,,True,1900-01-01,customer_master,9999-12-31,True,a4690b1f931587308465
CUST00000497,Taylor Garcia 497,customer497@example.com,Peoria,IL,Midwest,,Plus,1.0,True,1900-01-01,customer_master,9999-12-31,True,39bc988028a02783add6
CUST00000498,Casey Lee 498,customer498@example.com,Savannah,GA,South,2021-04-08,Basic,,True,2021-04-08,customer_master,9999-12-31,True,6fe44135beeb42e4e13a
CUST00000499,Taylor Brown 499,customer499@example.com,Austin,TX,South,,Unknown,5.0,True,1900-01-01,customer_master,9999-12-31,True,826d65e324e4a4de73e1
CUST00000500,Morgan Brown 500,customer500@example.com,Houston,TX,South,,Unknown,3.0,True,1900-01-01,customer_master,9999-12-31,True,01e56146867fb8c2bee1
CUST00000501,Alex Brown 501,customer501@example.com,Chicago,IL,Midwest,,Gold,4.0,True,1900-01-01,customer_master,9999-12-31,True,0d4b0ebed82c13ad0316
CUST00000502,Riley Garcia 502,customer502@example.com,Orlando,FL,South,2021-01-05,Gold,,False,2021-01-05,customer_master,9999-12-31,True,6049a117a40e554a8620
CUST00000503,Morgan Lee 503,customer503@example.com,Denver,CO,West,,Gold,6.0,True,1900-01-01,customer_master,9999-12-31,True,c4f74a04b2321636e7c8
CUST00000504,Riley Brown 504,customer504@example.com,Seattle,WA,West,2020-04-14,Unknown,,True,2020-04-14,customer_master,9999-12-31,True,045c54c223e45174d86a
CUST00000505,Jordan Garcia 505,unknown@example.com,Dallas,TX,South,2020-08-09,Silver,1.0,False,2026-05-16,customer_request,9999-12-31,True,1a5ec2c217b71acd2f2e
CUST00000506,Casey Smith 506,customer506@example.com,Seattle,WA,West,2023-05-07,Gold,6.0,True,2023-05-07,customer_master,9999-12-31,True,e9c660f3a76463d9b840
CUST00000507,Alex Brown 507,customer507@example.com,Seattle,WA,West,2024-10-05,Basic,1.0,True,2024-10-05,customer_master,9999-12-31,True,bc094c8c3f10a5b9a3c1
CUST00000508,Riley Garcia 508,customer508@example.com,Los Angeles,CA,West,,Plus,5.0,True,1900-01-01,customer_master,9999-12-31,True,407cbb022a610a1dc075
CUST00000509,Taylor Lee 509,customer509@example.com,Dallas,TX,South,2025-11-05,Unknown,2.0,False,2025-11-05,customer_master,9999-12-31,True,4adf5a5a50b174a8c32c
CUST00000510,Casey Lee 510,customer510@example.com,Houston,TX,South,2020-03-18,Plus,6.0,False,2020-03-18,customer_master,9999-12-31,True,42902e72d7d67e9428f6
CUST00000511,Morgan Kim 511,customer511@example.com,Miami,FL,South,2024-01-12,Gold,5.0,True,2024-01-12,customer_master,9999-12-31,True,73d9b2ffbbdd9814d70f
CUST00000512,Alex Kim 512,customer512@example.com,Denver,CO,West,,Unknown,,True,1900-01-01,customer_master,9999-12-31,True,14e2a4f6dea5aa8ff416
CUST00000513,Morgan Patel 513,customer513@example.com,Los Angeles,CA,West,,Gold,,True,1900-01-01,customer_master,9999-12-31,True,b661d61253c8f1d0cfd6
CUST00000514,Morgan Lee 514,customer514@example.com,Peoria,IL,Midwest,,Gold,,False,2026-05-06,customer_request,9999-12-31,True,2b2f69a0fa10905d9606
CUST00000515,Casey Lee 515,customer515@example.com,Buffalo,NY,Northeast,2025-11-18,Plus,5.0,True,2025-11-18,customer_master,9999-12-31,True,a0670baeca9e61a2e9ac
CUST00000516,Jordan Lee 516,customer516@example.com,Austin,TX,South,2023-10-02,Plus,5.0,True,2023-10-02,customer_master,9999-12-31,True,5888be71e5ceb1c0f236
CUST00000517,Jordan Kim 517,customer517@example.com,Aurora,CO,West,,Gold,4.0,True,1900-01-01,customer_master,9999-12-31,True,ab96d16503391a226067
CUST00000518,Alex Patel 518,customer518@example.com,Miami,FL,South,,Gold,2.0,True,1900-01-01,customer_master,9999-12-31,True,0a8e200f9f9e1516f324
CUST00000519,Taylor Lee 519,customer519@example.com,Peoria,IL,Midwest,,Basic,4.0,True,1900-01-01,customer_master,9999-12-31,True,711c181344ed2fe1e671
CUST00000520,Taylor Smith 520,customer520@example.com,Austin,TX,South,2026-05-20,Basic,6.0,False,2026-05-20,customer_master,9999-12-31,True,0763b61bc025199b1064
CUST00000521,Morgan Patel 521,customer521@example.com,Denver,CO,West,,Plus,3.0,True,1900-01-01,customer_master,9999-12-31,True,b8e8d1c0e45be209c9a5
CUST00000522,Taylor Kim 522,customer522@example.com,Chicago,IL,Midwest,,Basic,3.0,False,1900-01-01,customer_master,9999-12-31,True,1fd028f94b4cfaf7a556
CUST00000523,Jordan Garcia 523,customer523@example.com,Houston,TX,South,2024-06-21,Silver,6.0,True,2026-05-30,customer_request,9999-12-31,True,43e2b5f282449924972c
CUST00000524,Jordan Smith 524,customer524@example.com,Houston,TX,South,2024-08-06,Plus,2.0,True,2024-08-06,customer_master,9999-12-31,True,a3eb8fbd0151a191d584
CUST00000525,Taylor Lee 525,customer525@example.com,Buffalo,NY,Northeast,,Basic,5.0,True,1900-01-01,customer_master,9999-12-31,True,77c37b3cfd0858b5b0cc
CUST00000526,Jordan Patel 526,customer526@example.com,Austin,TX,South,2021-02-13,Unknown,5.0,False,2021-02-13,customer_master,9999-12-31,True,c3b1e11d37708fad656e
CUST00000527,Taylor Garcia 527,customer527@example.com,Peoria,IL,Midwest,,Silver,6.0,True,1900-01-01,customer_master,9999-12-31,True,4d2b2448d93c19b48aea
CUST00000528,Alex Garcia 528,customer528@example.com,Atlanta,GA,South,,Gold,4.0,True,1900-01-01,customer_master,9999-12-31,True,25505ecc903adcafef2c
CUST00000529,Taylor Smith 529,customer529@example.com,Dallas,TX,South,2021-11-24,Unknown,5.0,True,2021-11-24,customer_master,9999-12-31,True,041df576bc8c68c5e705
CUST00000530,Taylor Kim 530,customer530@example.com,Dallas,TX,South,,Gold,3.0,True,2026-05-10,customer_request,9999-12-31,True,52e5cf3542987b44df74
CUST00000531,Alex Patel 531,customer531@example.com,Denver,CO,West,,Plus,1.0,True,1900-01-01,customer_master,9999-12-31,True,1a486daa424ba8b4a976
CUST00000532,Taylor Patel 532,customer532@example.com,Seattle,WA,West,,Basic,,True,1900-01-01,customer_master,9999-12-31,True,0df4d3ded7fd78def20a
CUST00000533,Casey Lee 533,customer533@example.com,Albany,NY,Northeast,,Plus,5.0,True,1900-01-01,customer_master,9999-12-31,True,c2cc55d2f1ea0bf6a58e
CUST00000534,Riley Smith 534,customer534@example.com,Buffalo,NY,Northeast,,Plus,2.0,True,1900-01-01,customer_master,9999-12-31,True,f3884d17bb9a8f059437
CUST00000535,Morgan Brown 535,customer535@example.com,Denver,CO,West,,Gold,6.0,False,1900-01-01,customer_master,9999-12-31,True,ed2e193e1ee146ac2d34
CUST00000536,Morgan Brown 536,customer536@example.com,Seattle,WA,West,2023-04-02,Plus,4.0,True,2023-04-02,customer_master,9999-12-31,True,708b8dc8126ef7d5bd5c
CUST00000537,Morgan Patel 537,customer537@example.com,Seattle,WA,West,2023-05-06,Gold,5.0,True,2023-05-06,customer_master,9999-12-31,True,f2a056bbf90853140830
